indCol,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
1399,Danny Blum,Eintracht Frankfurt,Bundesliga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1400,Allan,Eintracht Frankfurt,Bundesliga,4,175,0,0,0,0.12375824898481369,0.018306009471416473,0.12375824898481369,0.06364709947790419,0.009414519156728472,0.06364709947790419,M S,2,1,1,0,1.8120002746582031,1.9357585906982422
1401,Péter Gulácsi,RasenBallsport Leipzig,Bundesliga,33,2930,0,0,0,0,0.15513435006141663,0,0.0,0.00476521894386604,0.0,GK,0,1,0,0,3.3301377408206463,3.485272090882063
1402,Stefan Ilsanker,RasenBallsport Leipzig,Bundesliga,19,923,0,0,0,0.48499468713998795,0.3003443740308285,0.48499468713998795,0.047290922906391024,0.029286016969419893,0.047290922906391024,D M S,4,4,5,1,1.2762286961078644,1.4793695732951164
1403,Dayotchanculle Upamecano,RasenBallsport Leipzig,Bundesliga,15,1292,0,0,0,0.9972920771688223,0.07167749665677547,0.9972920771688223,0.06947081032909752,0.004993014472995196,0.06947081032909752,D S,10,3,5,0,2.669513538479805,2.774851882830262
1404,Diego Demme,RasenBallsport Leipzig,Bundesliga,26,2071,0,0,2,0.28375414572656155,3.0536962654441595,0.28375414572656155,0.012331179679087657,0.13270529400771336,0.012331179679087657,M S,10,26,4,0,8.518341183662415,10.751226179301739
1405,László Bénes,Borussia M.Gladbach,Bundesliga,1,25,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1406,Georg Teigl,Augsburg,Bundesliga,6,291,0,0,0,0.032921187579631805,0.1069243773818016,0.032921187579631805,0.010181810591638703,0.033069395066536576,0.010181810591638703,F M S,1,3,0,0,0.09675106406211853,0.2365966271609068
1407,Andreas Luthe,Augsburg,Bundesliga,15,1311,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,1.5235715210437775,1.5235715210437775
1408,Alexander Schwolow,Freiburg,Bundesliga,33,2970,0,0,1,0,0.1977793052792549,0,0.0,0.005993312281189543,0.0,GK,0,2,1,0,1.567584010772407,1.5870453519746661
1409,Lukas Kübler,Freiburg,Bundesliga,16,1185,0,0,2,0.19407391548156738,1.1612535119056702,0.19407391548156738,0.014739791049232965,0.0881964692586585,0.014739791049232965,D M S,6,7,2,0,2.6975686084479094,3.464155988767743
1410,Amir Abrashi,Freiburg,Bundesliga,10,793,0,0,0,0.19311161525547504,0.0651451088488102,0.19311161525547504,0.021916828969726045,0.007393518028238231,0.021916828969726045,M S,7,2,5,0,1.8565524350851774,2.0087621938437223
1411,Gerrit Holtmann,Mainz 05,Bundesliga,4,141,0,0,0,0.11430582776665688,0.34980914555490017,0.11430582776665688,0.07296116665956821,0.223282433332915,0.07296116665956821,M S,2,2,2,0,0.0358097106218338,0.4999247044324875
1412,Michael Esser,Hannover 96,Bundesliga,32,2880,0,0,0,0,0.22016116231679916,0,0.0,0.006880036322399974,0.0,GK,0,2,3,0,2.734689421951771,2.916304834187031
1413,Gregor Kobel,"Augsburg,Hoffenheim",Bundesliga,17,1479,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.5629573836922646,0.5629573836922646
1414,Florian Baak,Hertha Berlin,Bundesliga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1415,Arne Maier,Hertha Berlin,Bundesliga,24,2072,0,0,0,0.776842625811696,1.9649618938565254,0.776842625811696,0.03374316424857753,0.08535066141268692,0.03374316424857753,M S,20,18,2,0,7.660900482907891,9.332226881757379
1416,Gian-Luca Itter,Wolfsburg,Bundesliga,2,91,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0.5727526545524597,0.5727526545524597
1417,Taleb Tawatha,Eintracht Frankfurt,Bundesliga,3,128,0,0,0,0,0,0,0.0,0.0,0.0,M S,0,0,0,0,0.08052302896976471,0.08052302896976471
1418,Palko Dardai,Hertha Berlin,Bundesliga,7,106,0,0,0,0.030598225072026253,0.419380190782249,0.030598225072026253,0.025979625061154366,0.3560775204754944,0.025979625061154366,M S,1,3,0,0,0.20862674713134766,0.5573658086359501
1419,Jeffrey Bruma,Schalke 04,Bundesliga,9,620,0,0,0,0.047750163823366165,0,0.047750163823366165,0.006931475393714443,0.0,0.006931475393714443,D S,2,0,4,0,0.23945416137576103,0.23945416137576103
1420,Florian Müller,Mainz 05,Bundesliga,24,2160,0,0,0,0,0.019872254692018032,0,0.0,0.000828010612167418,0.0,GK,0,2,0,0,2.0102063193917274,2.0300785740837455
1421,Stefan Posch,Hoffenheim,Bundesliga,17,1408,0,0,0,0.2999790357425809,0.6203469038009644,0.2999790357425809,0.019174796318772926,0.039652856066823006,0.019174796318772926,D S,5,1,5,0,6.87550376355648,6.886464212089777
1422,Marco Friedl,Werder Bremen,Bundesliga,7,473,0,0,0,0.038016945123672485,0,0.038016945123672485,0.007233668205349944,0.0,0.007233668205349944,D S,1,0,3,0,1.6577725782990456,1.6957895383238792
1423,Simon Falette,Eintracht Frankfurt,Bundesliga,7,603,0,0,0,0.05903940927237272,0,0.05903940927237272,0.008811852130204884,0.0,0.008811852130204884,D,3,0,0,0,1.4486319981515408,1.4849119633436203
1424,Hamza Mendyl,Schalke 04,Bundesliga,9,543,0,0,0,0.09843507129698992,0,0.09843507129698992,0.016315205187346395,0.0,0.016315205187346395,D M S,3,0,5,0,0.5464682094752789,0.6282340371981263
1425,Dennis Geiger,Hoffenheim,Bundesliga,4,244,0,0,1,0.20615758001804352,1.333990067243576,0.20615758001804352,0.07604173033452424,0.4920455166062371,0.07604173033452424,M S,4,7,1,0,0.4885844588279724,1.0402126908302307
1426,Jiri Pavlenka,Werder Bremen,Bundesliga,34,2981,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,2,0,2.902500966563821,2.902500966563821
1427,Marcin Kaminski,Fortuna Duesseldorf,Bundesliga,27,2430,0,0,1,0.9156891889870167,0.6619102200493217,0.9156891889870167,0.033914414406926545,0.02451519333516006,0.033914414406926545,D,8,7,1,0,4.306429612450302,4.439212830737233
1428,Takuma Asano,Hannover 96,Bundesliga,13,707,0,0,0,1.324841495603323,0.42955268919467926,1.324841495603323,0.1686502611093339,0.05468138900639481,0.1686502611093339,F M S,13,2,0,0,0.2570979669690132,1.869836088269949
1429,Chadrac Akolo,VfB Stuttgart,Bundesliga,16,513,0,0,1,0.9321926478296518,0.43202218040823936,0.9321926478296518,0.16354256979467577,0.07579336498390164,0.16354256979467577,F M S,14,6,0,0,0.961904302239418,2.279488168656826
1430,Berkay Özcan,VfB Stuttgart,Bundesliga,3,47,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.05883638560771942,0.05883638560771942
1431,Felix Uduokhai,Wolfsburg,Bundesliga,11,229,0,0,0,0.013339840807020664,0,0.013339840807020664,0.005242732194898951,0.0,0.005242732194898951,D S,1,0,2,0,0.7786753699183464,0.7786753699183464
1432,Yvon Mvogo,RasenBallsport Leipzig,Bundesliga,2,130,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,0,0
1433,Tim Kleindienst,Freiburg,Bundesliga,4,198,0,0,0,0.6907776966691017,0.08556003868579865,0.6907776966691017,0.31398986212231894,0.03889092667536302,0.31398986212231894,F S,5,1,0,0,0.03883906081318855,0.21832968294620514
1434,Jetro Willems,Eintracht Frankfurt,Bundesliga,23,706,0,0,1,0.19659192394465208,2.165359686128795,0.19659192394465208,0.025061293420706357,0.2760373537557954,0.025061293420706357,D M S,5,20,2,1,2.993909642100334,4.566482963971794
1435,Michaël Cuisance,Borussia M.Gladbach,Bundesliga,11,261,0,0,1,0.4575887881219387,0.250083364546299,0.4575887881219387,0.15778923728342714,0.08623564294699965,0.15778923728342714,M S,8,5,3,0,0.3094633426517248,0.8553424198180437
1436,Yoric Ravet,Freiburg,Bundesliga,4,70,0,0,0,0.059387318789958954,0.04725607484579086,0.059387318789958954,0.07635512415851865,0.06075781051601682,0.07635512415851865,S,1,1,0,0,0,0.059387318789958954
1437,Santiago Ascacibar,VfB Stuttgart,Bundesliga,27,2430,0,0,0,1.2873367462307215,0.5349124865606427,1.2873367462307215,0.04767913874928598,0.019811573576320102,0.04767913874928598,M,19,13,10,1,3.2491185683757067,4.87439052015543
1438,Kevin Akpoguma,"Hannover 96,Hoffenheim",Bundesliga,12,807,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,4,0,2.4578600376844406,2.4578600376844406
1439,Samuel Sahin-Radlinger,Hannover 96,Bundesliga,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.06916120648384094,0.06916120648384094
1440,Josip Elez,Hannover 96,Bundesliga,10,644,0,0,0,0.04359730239957571,0.09184116683900356,0.04359730239957571,0.006092790708015239,0.012834945676258262,0.006092790708015239,D S,3,2,1,0,1.17228452116251,1.2931426521390676
1441,Chima Sean Okoroji,Freiburg,Bundesliga,2,104,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0.11898807436227798,0.11898807436227798
1442,Cedric Teuchert,Schalke 04,Bundesliga,5,162,0,0,0,0.06465140730142593,0.023659754544496536,0.06465140730142593,0.03591744850079218,0.013144308080275854,0.03591744850079218,F S,1,1,0,0,0.09590087831020355,0.18421204388141632
1443,Louis Beyer,Borussia M.Gladbach,Bundesliga,9,721,0,0,0,0.3286144472658634,0.11461695842444897,0.3286144472658634,0.04101983391668198,0.014307248624411106,0.04101983391668198,D S,5,2,1,0,1.969547526910901,2.234924355521798
1444,Simon Asta,Augsburg,Bundesliga,1,90,0,0,0,0.045181769877672195,0,0.045181769877672195,0.045181769877672195,0.0,0.045181769877672195,D,2,0,1,0,0,0.045181769877672195
1445,Meritan Shabani,Bayern Munich,Bundesliga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1446,Patrick Kammerbauer,Freiburg,Bundesliga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1447,Justin Hoogma,Hoffenheim,Bundesliga,2,103,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0.3826409727334976,0.3826409727334976
1448,Bote Baku,Mainz 05,Bundesliga,15,939,0,0,0,0.527600459754467,0.3719317577779293,0.527600459754467,0.050568734161770004,0.035648411288619425,0.050568734161770004,M S,11,6,1,0,3.0698473658412695,3.9051743373274803
1449,Kasim Nuhu,Hoffenheim,Bundesliga,13,919,0,0,1,0.2768893726170063,0.06241495907306671,0.2768893726170063,0.02711647827587657,0.00611245518669859,0.02711647827587657,D S,2,1,4,1,3.516230331733823,3.516230331733823
1450,David Otto,Hoffenheim,Bundesliga,3,18,0,0,0,0,0.8775415420532227,0,0.0,4.387707710266113,0.0,S,0,2,0,0,0,0.8775415420532227
1451,Dennis Jastrzembski,Hertha Berlin,Bundesliga,5,55,0,0,0,0.016749169677495956,0.03986944630742073,0.016749169677495956,0.027407732199538837,0.06524091213941574,0.027407732199538837,S,1,1,1,0,0.2022312991321087,0.2588499151170254
1452,Pascal Köpke,Hertha Berlin,Bundesliga,7,60,0,0,0,0.20139801502227783,0,0.20139801502227783,0.30209702253341675,0.0,0.30209702253341675,S,4,0,0,0,0.49748119711875916,0.676133681088686
1453,Fabian Bredlow,Nuernberg,Bundesliga,13,1127,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,1.1091578379273415,1.1091578379273415
1454,Tim Leibold,Nuernberg,Bundesliga,32,2773,0,0,2,1.815246045589447,2.751090507954359,1.0574693884700537,0.058915306203768565,0.08928890938185803,0.034321040375876244,D,28,37,6,1,3.5543654449284077,5.66053930670023
1455,Ondrej Petrák,Nuernberg,Bundesliga,22,1624,0,0,0,0.5553345177322626,0.22678887844085693,0.5553345177322626,0.030775927706837215,0.012568349174678032,0.030775927706837215,M S,14,6,5,0,2.4678306095302105,2.999083237722516
1456,Edgar Salli,Nuernberg,Bundesliga,3,114,0,0,0,0.10730549693107605,0.01547694206237793,0.10730549693107605,0.08471486599821794,0.012218638470298365,0.08471486599821794,F S,1,1,1,0,0,0.12278243899345398
1457,Patrick Erras,Nuernberg,Bundesliga,19,1215,0,0,1,0.43932852149009705,0.6439358340576291,0.43932852149009705,0.03254285344371089,0.04769895067093549,0.03254285344371089,M S,7,8,1,0,1.4924311581999063,2.196856141090393
1458,Lukas Jäger,Nuernberg,Bundesliga,2,20,0,0,0,0.009759275242686272,0,0.009759275242686272,0.04391673859208822,0.0,0.04391673859208822,S,1,0,0,0,0,0.009759275242686272
1459,Timothy Tillman,Nuernberg,Bundesliga,6,198,0,0,0,0.15691812336444855,0.3953898623585701,0.15691812336444855,0.07132641971111298,0.17972266470844095,0.07132641971111298,M S,3,3,0,0,0.10448920726776123,0.5912671536207199
1460,Luca Plogmann,Werder Bremen,Bundesliga,1,35,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.0517655573785305,0.0517655573785305
1461,Mark Flekken,Freiburg,Bundesliga,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.0678926333785057,0.0678926333785057
1462,Frederik Rönnow,Eintracht Frankfurt,Bundesliga,2,120,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,0,0
1463,Lucas Torró,Eintracht Frankfurt,Bundesliga,8,561,0,0,0,0.1708183828741312,0.06468186527490616,0.1708183828741312,0.02740401864290875,0.010376769830198848,0.02740401864290875,M S,5,2,1,0,1.5526502095162868,1.648636071011424
1464,Pavao Pervan,Wolfsburg,Bundesliga,9,761,0,0,0,0,0.01788371428847313,0,0.0,0.002115025342920607,0.0,GK S,0,1,0,0,1.0932541517540812,1.111137866973877
1465,Michael Rensing,Fortuna Duesseldorf,Bundesliga,32,2880,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,2.389113999903202,2.389113999903202
1466,Niko Gießelmann,Fortuna Duesseldorf,Bundesliga,30,2594,0,0,3,0.9243174903094769,3.240270998328924,0.9243174903094769,0.032069612231246304,0.11242266378165118,0.032069612231246304,D M S,26,27,2,0,4.984514145180583,7.426431758329272
1467,Davor Lovren,Fortuna Duesseldorf,Bundesliga,2,42,0,0,0,0.013572788797318935,0,0.013572788797318935,0.02908454742282629,0.0,0.02908454742282629,S,1,0,0,0,0,0.013572788797318935
1468,Robin Bormuth,Fortuna Duesseldorf,Bundesliga,10,606,0,0,0,0,0.010176822543144226,0,0.0,0.0015114092885857762,0.0,D S,0,1,2,0,1.9190703257918358,1.9292471036314964
1469,Paulinho,Bayer Leverkusen,Bundesliga,15,150,0,0,0,0.20202352199703455,0.07820407301187515,0.20202352199703455,0.12121411319822073,0.04692244380712509,0.12121411319822073,S,6,2,0,0,0.30247287917882204,0.47122807800769806
1470,Pierre Kunde,Mainz 05,Bundesliga,29,1922,0,0,0,0.660081903450191,0.5839992323890328,0.660081903450191,0.030909142201101556,0.027346478103544722,0.030909142201101556,M S,30,15,5,0,6.840633302927017,7.590589934960008
1471,Borna Sosa,VfB Stuttgart,Bundesliga,12,610,0,0,1,0.2845836225897074,1.8548226840794086,0.2845836225897074,0.041987747595202726,0.2736623632248308,0.041987747595202726,D M S,6,15,3,0,1.8958470337092876,3.4634141996502876
1472,Marcelo Saracchi,RasenBallsport Leipzig,Bundesliga,9,648,0,0,1,0.025632912293076515,1.1029533771798015,0.025632912293076515,0.0035601267073717383,0.1531879690527502,0.0035601267073717383,D S,1,10,2,0,2.7336822133511305,3.2436093306168914
1473,Enrico Valentini,Nuernberg,Bundesliga,15,1305,0,0,2,0.1872721528634429,1.0833574943244457,0.1872721528634429,0.012915320887133992,0.07471430995341005,0.012915320887133992,D,8,24,2,0,0.8214210020378232,1.0686763934791088
1474,Kevin Goden,Nuernberg,Bundesliga,5,270,0,0,0,0,0.09033454954624176,0,0.0,0.03011151651541392,0.0,D M S,0,1,1,0,0.14158647507429123,0.14158647507429123
1475,Philipp Mwene,Mainz 05,Bundesliga,6,269,0,0,0,0.010550932958722115,0.3616948798298836,0.010550932958722115,0.003530051919275057,0.12101315682040714,0.003530051919275057,D S,1,3,0,0,0.5456073060631752,0.9044313449412584
1476,Jonathan Burkardt,Mainz 05,Bundesliga,4,264,0,0,0,0.6790998987853527,0.504236962646246,0.6790998987853527,0.23151132913137024,0.17189896453849293,0.23151132913137024,F M,6,5,0,0,0.24414066411554813,1.2631752043962479
1477,Leandro Barreiro Martins,Mainz 05,Bundesliga,1,90,0,0,0,0.013879924081265926,0.13985644280910492,0.013879924081265926,0.013879924081265926,0.13985644280910492,0.013879924081265926,M,1,1,1,0,0.15521511435508728,0.2950715720653534
1478,Ahmet Gürleyen,Mainz 05,Bundesliga,1,10,0,0,0,0.4882362186908722,0,0.4882362186908722,4.39412596821785,0.0,4.39412596821785,S,1,0,0,0,0.4882362186908722,0.4882362186908722
1479,Adam Bodzek,Fortuna Duesseldorf,Bundesliga,21,1615,0,0,1,0.051021378487348557,1.11080726608634,0.051021378487348557,0.0028432966339698887,0.061902572103882725,0.0028432966339698887,D M S,2,9,5,1,4.495724347420037,5.200064648874104
1480,Derrick Luckassen,Hertha Berlin,Bundesliga,4,248,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0.5608003586530685,0.5608003586530685
1481,Hans Nunoo Sarpei,VfB Stuttgart,Bundesliga,2,37,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1482,Issah Abass,Mainz 05,Bundesliga,1,7,0,0,0,0.01628698781132698,0,0.01628698781132698,0.20940412900277547,0.0,0.20940412900277547,S,1,0,0,0,0,0.01628698781132698
1483,Fredrik Jensen,Augsburg,Bundesliga,6,207,0,0,0,0.490433007478714,0.7308917790651321,0.490433007478714,0.21323174238204956,0.3177790343761444,0.21323174238204956,F M S,2,2,0,0,0.05942068248987198,1.2807454653084278
1484,Ewerton,Nuernberg,Bundesliga,18,1339,0,0,0,0.319970372132957,0.0715414360165596,0.319970372132957,0.021506597081378736,0.004808610337184738,0.021506597081378736,D S,8,2,2,0,1.2826443929225206,1.3628229647874832
1485,Simon Rhein,Nuernberg,Bundesliga,8,496,0,0,0,0.017141833901405334,0.007669777609407902,0.017141833901405334,0.0031104134095291938,0.0013916935178361113,0.0031104134095291938,M S,1,1,1,1,1.5025755632668734,1.5197173971682787
1486,Emile Smith-Rowe,RasenBallsport Leipzig,Bundesliga,3,26,0,0,0,0,0.43544721603393555,0,0.0,1.5073172862713153,0.0,S,0,1,0,0,0,0.43544721603393555
1487,John Yeboah,Wolfsburg,Bundesliga,2,51,0,0,0,0.03785086050629616,0.42327046394348145,0.03785086050629616,0.06679563618758146,0.7469478775473202,0.06679563618758146,S,1,2,0,0,0,0.4611213207244873
1488,Antonis Aidonis,VfB Stuttgart,Bundesliga,2,83,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,1,0,0,0
1489,Leon Dajaku,VfB Stuttgart,Bundesliga,2,20,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1490,Woo-Yeong Jeong,Bayern Munich,Bundesliga,1,2,0,0,0,0.06173352524638176,0,0.06173352524638176,2.778008636087179,0.0,2.778008636087179,S,1,0,0,0,0,0.06173352524638176
1491,Benjamin Hadzic,Hannover 96,Bundesliga,3,17,0,0,1,0,0.07194291800260544,0,0.0,0.38087427177849936,0.0,S,0,1,0,0,0,0.07194291800260544
1492,Jozo Stanic,Augsburg,Bundesliga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1493,Tyler Adams,RasenBallsport Leipzig,Bundesliga,10,724,0,0,2,0.06326183117926121,1.0548767084255815,0.06326183117926121,0.007864039787477222,0.13113108253909161,0.007864039787477222,M S,2,5,0,0,3.3885036408901215,3.9448589980602264
1494,Rabbi Matondo,Schalke 04,Bundesliga,7,182,0,0,0,0.5265240389853716,0.5406772345304489,0.5265240389853716,0.2603690302674914,0.26736786322934286,0.2603690302674914,M S,3,3,0,0,0.05861447751522064,0.7204491794109344
1495,Keven Schlotterbeck,Freiburg,Bundesliga,9,773,0,0,0,0.45371847599744797,0,0.45371847599744797,0.05282621324679213,0.0,0.05282621324679213,D S,2,0,1,0,0.9676747359335423,0.9676747359335423
1496,Christoph Baumgartner,Hoffenheim,Bundesliga,2,82,0,0,0,0.0756930885836482,0,0.0756930885836482,0.08307778015278461,0.0,0.08307778015278461,M S,2,0,1,1,0.12390906363725662,0.18783430755138397
1497,Alfons Amade,Hoffenheim,Bundesliga,1,4,0,0,0,0.041629452258348465,0,0.041629452258348465,0.9366626758128405,0.0,0.9366626758128405,S,1,0,0,0,0.041629452258348465,0.041629452258348465
1498,Nico Schlotterbeck,Freiburg,Bundesliga,4,223,0,0,0,0.018110224977135658,0,0.018110224977135658,0.007309059407812598,0.0,0.007309059407812598,D S,1,0,1,0,0.09584164619445801,0.11395186558365822
1499,Nassim Boujellab,Schalke 04,Bundesliga,7,380,0,0,1,0.695445554330945,0.33776864409446716,0.695445554330945,0.16471078918364487,0.0799978367592159,0.16471078918364487,M S,9,1,0,0,0.36919301748275757,1.3857706505805254
1500,Sebastian Soto,Hannover 96,Bundesliga,3,22,0,0,0,0,0.03133188560605049,0,0.0,0.12817589566111565,0.0,S,0,1,0,0,0,0.03133188560605049
1501,Jonas Carls,Schalke 04,Bundesliga,1,90,0,0,0,0,0.04196760803461075,0,0.0,0.04196760803461075,0.0,M,0,1,0,0,0.3617374002933502,0.3617374002933502
1502,George Timotheou,Schalke 04,Bundesliga,1,90,0,0,0,0.05131734535098076,0,0.05131734535098076,0.05131734535098076,0.0,0.05131734535098076,D,2,0,0,0,0.12568578124046326,0.12568578124046326
1503,Christoph Daferner,Freiburg,Bundesliga,1,23,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1504,Fabio Quagliarella,Sampdoria,Serie_A,37,3224,26,17,8,23.931930321268737,4.579968862235546,16.319021749310195,0.6680749779510503,0.12785272878449105,0.45555581806387024,F,140,37,1,0,3.663694598712027,20.194039420224726
1505,Duván Zapata,Atalanta,Serie_A,37,2908,23,22,7,20.48707564547658,10.126570320688188,18.964478004723787,0.6340566740346947,0.3134082974078187,0.5869336383855367,F S,118,65,5,0,7.800468221306801,30.310324768535793
1506,Krzysztof Piatek,"AC Milan,Genoa",Serie_A,37,2974,22,20,0,17.768350951373577,3.065560871735215,16.245793260633945,0.5377106878357841,0.09277084009958621,0.4916346312902001,F S,119,29,5,0,4.017015072517097,19.6475436873734
1507,Cristiano Ronaldo,Juventus,Serie_A,31,2692,21,16,8,23.32403990253806,5.193873833864927,18.75628685578704,0.7797784514221492,0.17364362743233414,0.6270675397551387,F M S,175,48,3,0,7.177339139394462,21.854169853031635
1508,Arkadiusz Milik,Napoli,Serie_A,35,2403,17,17,3,14.078378658741713,3.2355691958218813,14.078378658741713,0.5272800995783413,0.12118236688471465,0.5272800995783413,F S,111,37,4,0,5.698175315745175,19.810957334935665
1509,Leonardo Pavoletti,Cagliari,Serie_A,32,2748,16,16,1,12.38432938978076,1.5758431246504188,12.38432938978076,0.40560030752557075,0.05161058268505738,0.40560030752557075,F S,85,24,6,0,2.614385169930756,10.769815703853965
1510,Dries Mertens,Napoli,Serie_A,35,2245,16,15,11,12.375787530094385,9.394875610247254,11.61448871716857,0.49613402125099987,0.3766319843751683,0.46561424701343934,F S,89,70,1,0,8.040112620219588,24.529832266271114
1511,Andrea Petagna,SPAL 2013,Serie_A,36,3060,16,10,1,14.781544264405966,2.010345653165132,10.213952701538801,0.4347513018942931,0.05912781332838623,0.3004103735746706,F S,90,28,8,0,2.678131503984332,10.561220396310091
1512,Francesco Caputo,Empoli,Serie_A,38,3420,16,13,3,18.35760855488479,5.176008229143918,13.789895532652736,0.4830949619706524,0.13621074287220836,0.3628919877013878,F,96,45,3,0,6.738054249435663,21.86472198367119
1513,Andrea Belotti,Torino,Serie_A,37,3304,15,10,3,17.005230847746134,4.31005790643394,12.437679756432772,0.4632175473054334,0.11740472505419328,0.33879878271154645,F,125,35,5,0,3.120273321866989,16.587279498577118
1514,Ciro Immobile,Lazio,Serie_A,36,2862,15,11,6,16.13044342212379,6.479808636009693,13.08528813533485,0.5072466484944588,0.20376756717011613,0.4114870482809701,F S,124,55,6,0,8.138662338256836,24.19428303092718
1515,Josip Ilicic,Atalanta,Serie_A,31,2156,12,12,7,10.76516329869628,7.9205546621233225,10.003864467144012,0.4493806571811991,0.33063539869717024,0.41760102135573335,F M S,101,65,5,1,11.476233683526516,24.519811112433672
1516,Stephan El Shaarawy,Roma,Serie_A,28,2115,11,11,3,8.618940285407007,5.502360939979553,8.618940285407007,0.36676341640029814,0.23414301872253418,0.36676341640029814,F M S,70,37,2,0,5.880333700217307,17.380668761208653
1517,Gregoire Defrel,Sampdoria,Serie_A,36,2339,11,11,3,8.629785878583789,3.1572974529117346,8.629785878583789,0.3320567460763322,0.1214864346994682,0.3320567460763322,F M S,47,25,2,0,6.410521729849279,17.140595829114318
1518,Mauro Icardi,Inter,Serie_A,29,2266,11,6,4,15.226494329050183,3.9040711726993322,10.658861765637994,0.6047592628484186,0.1550601966208914,0.42334402423098827,F S,74,34,0,0,2.46586611866951,15.77518942207098
1519,Gervinho,Parma Calcio 1913,Serie_A,30,2312,11,11,2,7.671817537397146,4.0188683504238725,7.671817537397146,0.2986434162481588,0.15644383717047947,0.2986434162481588,F S,44,22,3,0,3.9990344485267997,13.20734278857708
1520,Lorenzo Insigne,Napoli,Serie_A,28,2081,10,9,6,10.424117786809802,5.122348241508007,8.901560051366687,0.45082681442233646,0.22153356162216273,0.38497857021768467,F M S,120,64,6,1,7.503334891051054,19.246918447315693
1521,Rodrigo de Paul,Udinese,Serie_A,36,3197,9,6,9,9.15363920852542,8.785433394368738,4.585926081985235,0.2576876849444128,0.2473221787592075,0.12910020249567444,F M,88,99,7,0,7.237865571863949,15.011438574641943
1522,Edin Dzeko,Roma,Serie_A,33,2575,9,9,6,15.172219702973962,4.332473297603428,15.172219702973962,0.5302911740845269,0.15142625117837225,0.5302911740845269,F S,131,46,9,0,4.616411037743092,21.02340044081211
1523,Mario Mandzukic,Juventus,Serie_A,25,2028,9,9,6,6.68426332809031,4.050770288333297,6.68426332809031,0.29663890509276525,0.1797679122041404,0.29663890509276525,F S,32,30,4,0,3.6779577676206827,11.394282164052129
1524,Roberto Inglese,Parma Calcio 1913,Serie_A,25,1977,9,7,0,7.6899882433936,0.6581488279625773,6.1673905132338405,0.35007533733203033,0.02996125165231763,0.2807613283717985,F S,47,12,3,0,1.5600140113383532,6.716075063683093
1525,Ivan Perisic,Inter,Serie_A,34,2714,8,6,3,10.416363582015038,6.945044007152319,8.893805839121342,0.34542104730337264,0.23030728100357728,0.29493092318383224,F M S,99,58,5,0,7.5288591757416725,20.1699892655015
1526,Aleksandar Kolarov,Roma,Serie_A,33,2904,8,5,2,4.579897518269718,6.509762095287442,2.2960409494116902,0.14193897267364827,0.2017488252671728,0.07115829388672594,D M S,42,57,6,1,9.387654583901167,13.935706302523613
1527,Domenico Berardi,Sassuolo,Serie_A,35,2887,8,7,4,9.03201393224299,5.2382517494261265,8.270715089514852,0.2815660733986384,0.16329846118751346,0.25783316870673245,F M S,126,59,5,1,9.820680231787264,19.979625917971134
1528,Felipe Caicedo,Lazio,Serie_A,28,1377,8,7,2,7.832873124629259,1.3572736158967018,7.071574300527573,0.5119524918058339,0.08871069384945764,0.46219439872729234,F S,42,19,4,0,2.84649620950222,9.919919166713953
