,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
1607,Riccardo Meggiorini,Chievo,Serie_A,24,1553,3,2,1,3.51574226282537,1.4313713070005178,2.7544434424489737,0.2037455271437754,0.0829513313780081,0.1596264712301401,F S,34,12,6,0,1.638444285839796,5.120124066248536,28936,862,0
1608,José Callejón,Napoli,Serie_A,34,2657,3,3,10,6.761094463989139,9.29601638019085,6.761094463989139,0.2290171252386234,0.3148820000817374,0.2290171252386234,D F M S,61,72,1,0,12.69761679880321,25.12723555788397,61253,6195,0
1609,Matías Vecino,Inter,Serie_A,30,2027,3,3,1,6.3166843531653285,1.67653938382864,6.3166843531653285,0.280464524807538,0.0744393411665405,0.280464524807538,M S,44,20,8,0,5.089736093766987,11.54499116167426,143812,46,0
1610,Simone Verdi,Napoli,Serie_A,22,692,3,2,3,3.1080115363001823,1.633513268083334,2.346712701022625,0.4042211535650526,0.2124511475830925,0.3052082992659483,F M S,20,12,0,0,2.380507286638021,5.755379721522331,130360,6195,0
1611,Sergio Floccari,SPAL 2013,Serie_A,20,975,3,3,1,2.2776576299220324,0.4103990141302347,2.2776576299220324,0.2102453196851106,0.0378829859197139,0.2102453196851106,F S,24,4,3,0,0.3824675874784589,2.263818848878145,30638,2722,0
1612,Francesco Acerbi,Lazio,Serie_A,37,3311,3,3,1,3.8284112494438887,0.914680190384388,3.8284112494438887,0.1040643347779975,0.0248629468845046,0.1040643347779975,D,18,10,3,1,7.354228364303708,7.977557668462396,131075,398,0
1613,Lorenzo Pellegrini,Roma,Serie_A,25,1829,3,3,3,4.447522757574916,4.801432851701975,4.447522757574916,0.2188502177046158,0.2362651485255209,0.2188502177046158,M S,43,58,6,0,6.615513861179352,12.152802754193544,286297,12,0
1614,Cristian Ansaldi,Torino,Serie_A,24,1826,3,3,2,1.18247733078897,3.2859631637111306,1.18247733078897,0.0582820152086567,0.1619587539616658,0.0582820152086567,M S,39,35,3,0,1.1834396086633203,4.282079922966659,55854,416,0
1615,Rodrigo Palacio,Bologna,Serie_A,28,2343,3,3,6,5.354836015030742,4.155299367383122,5.354836015030742,0.2056915242649452,0.1596145723706705,0.2056915242649452,F M S,43,39,6,0,3.8317772187292576,12.124692672863604,39099,1025,0
1616,Artur Ionita,Cagliari,Serie_A,37,3008,3,3,2,3.156752647832036,1.1614407384768128,3.156752647832036,0.094450710872634,0.0347505540102769,0.094450710872634,M S,36,18,4,1,5.745727536268532,9.028578294441104,98888,1390,0
1617,Mohamed Fares,SPAL 2013,Serie_A,35,2946,3,3,0,2.3131328667514026,2.2974806893616915,2.3131328667514026,0.0706659735260102,0.0701878011006626,0.0706659735260102,D M S,57,38,12,0,4.094435626640916,7.59944417886436,287700,2722,0
1618,Antonio Sanabria,Genoa,Serie_A,15,765,3,3,0,4.372910158708692,0.3108444064855575,3.6116113234311342,0.5144600186716107,0.0365699301747714,0.4248954498154275,F S,32,7,1,0,0.8704603929072618,4.464414985850453,234523,252,0
1619,Adam Ounas,Napoli,Serie_A,18,523,3,3,0,1.7107528001070025,2.30450626462698,1.7107528001070025,0.2943934072841878,0.3965689556719468,0.2943934072841878,F M S,21,18,0,0,1.693365822546184,4.966693546622992,400485,6195,0
1620,Javier Pastore,Roma,Serie_A,14,593,3,3,0,2.792434386909008,1.27303615398705,2.792434386909008,0.4238096034094616,0.19320953433193,0.4238096034094616,F M S,19,18,0,0,2.354233981110156,5.046016535721719,55215,12,0
1621,Blaise Matuidi,Juventus,Serie_A,31,2445,3,3,2,1.6064776796847582,1.759713351726532,1.6064776796847582,0.0591341477184573,0.0647747246034306,0.0591341477184573,M S,19,23,5,0,8.163171907886863,10.730157596990466,33923,506,0
1622,Jeremie Boga,Sassuolo,Serie_A,25,1439,3,3,1,3.3154170252382755,0.917884612455964,3.3154170252382755,0.2073575623846037,0.0574076547053764,0.2073575623846037,F M S,27,17,0,0,1.4033570243045688,5.366726655513048,216569,6574,0
1623,Rolando Mandragora,Udinese,Serie_A,35,2922,3,3,2,1.4533164026215672,1.8968933625146749,1.4533164026215672,0.0447633388897813,0.0584258735887476,0.0447633388897813,D M S,46,28,8,1,4.432467946782708,6.006677068769932,308279,410,0
1624,Patrick Cutrone,AC Milan,Serie_A,34,1408,3,3,2,3.290540236979723,1.7621370032429695,3.290540236979723,0.2103328276478516,0.1126365982186557,0.2103328276478516,F S,34,21,2,0,1.1160914190113544,5.565666392445564,265078,5,0
1625,Miha Zajc,Empoli,Serie_A,20,1165,3,3,2,4.962460957467556,2.738953461870551,4.962460957467556,0.3833660825511417,0.2115929713033043,0.3833660825511417,F M S,55,23,1,1,2.786008761264384,9.096975419670343,149829,749,0
1626,Robin Gosens,Atalanta,Serie_A,28,1953,3,3,2,2.2620392562821507,3.092298500239849,2.2620392562821507,0.1042414403816659,0.1425022350340944,0.1042414403816659,M S,25,18,2,0,7.715509556233883,11.306277947500348,273132,800,0
1627,Cengiz Ünder,Roma,Serie_A,26,1377,3,3,7,3.078037609346211,4.065198415890336,3.078037609346211,0.2011789287154386,0.2656992428686494,0.2011789287154386,F M S,39,32,1,0,6.15464873611927,10.854314025491476,341647,12,0
1628,Nikola Milenkovic,Fiorentina,Serie_A,34,3009,3,3,0,2.659281595610082,0.1937738098204136,2.659281595610082,0.079539828383153,0.0057958268141698,0.079539828383153,D,29,4,7,1,5.3002519607543945,6.266913130879402,413507,430,0
1629,Emiliano Rigoni,Atalanta,Serie_A,12,512,3,3,0,2.050341792404652,0.4015470389276743,2.050341792404652,0.3604116431961301,0.0705844404365052,0.3604116431961301,F M S,16,9,1,0,1.753714943304658,3.835102427750826,282544,800,0
1630,Antonino Barillà,Parma Calcio 1913,Serie_A,31,2630,3,3,2,3.583920542150736,2.026329379528761,3.583920542150736,0.1226436687428008,0.0693420700218967,0.1226436687428008,M S,19,20,10,0,2.687871723435819,7.527974064461887,39828,130,0
1631,Amin Younes,Napoli,Serie_A,12,503,3,3,2,2.232430536299944,0.9539961097761988,2.232430536299944,0.3994408514254373,0.170695128985801,0.3994408514254373,F M S,13,9,1,0,3.084745340049267,4.912030585110188,96167,6195,0
1632,Kevin Mirallas,Fiorentina,Serie_A,27,1304,2,2,1,3.605403477326036,1.5064731631428003,3.605403477326036,0.248839197054711,0.1039743747567883,0.248839197054711,F M S,29,27,2,0,1.878974411636591,5.833899030461907,33639,430,0
1633,Alberto Paloschi,SPAL 2013,Serie_A,23,835,2,2,0,2.6997611820697784,0.6133909244090319,2.6997611820697784,0.2909922232171019,0.0661139918524705,0.2909922232171019,F S,10,5,3,0,0.5657388940453529,3.8622186481952654,68306,2722,0
1634,Fabio Borini,AC Milan,Serie_A,20,1047,2,2,2,2.6028505954891443,1.1320267599076033,2.6028505954891443,0.2237407388672617,0.0973088905364702,0.2237407388672617,F M S,30,13,3,0,1.4452402591705322,5.037842949852347,96754,5,0
1635,Luca Rigoni,Parma Calcio 1913,Serie_A,23,1774,2,2,1,3.114809229038656,0.613574686460197,3.114809229038656,0.1580230161293568,0.0311283662803933,0.1580230161293568,M S,16,10,5,0,1.6156169399619102,3.328558364883065,22210,130,0
1636,Alessio Romagnoli,AC Milan,Serie_A,32,2850,2,2,0,0.7629938647150993,0.2110281689092517,0.7629938647150993,0.0240945430962662,0.0066640474392395,0.0240945430962662,D,11,6,6,1,9.414332094602289,9.931999509222806,197747,5,0
1637,Manuel Locatelli,Sassuolo,Serie_A,29,1849,2,2,4,2.221814239397645,3.693722323514521,2.221814239397645,0.1081467179804153,0.1797917842705824,0.1081467179804153,F M S,30,41,7,0,9.013475785031916,12.532559495419264,265088,6574,0
1638,Samir,Udinese,Serie_A,21,1806,2,2,0,1.0497219571843743,1.594846846535802,1.0497219571843743,0.0523117254410817,0.0794774176014519,0.0523117254410817,D M,9,8,7,0,4.769685689359903,5.022360827773809,255744,410,0
1639,Seko Fofana,Udinese,Serie_A,31,2649,2,2,4,2.9358517825603485,3.4782693488523364,2.9358517825603485,0.099745813677022,0.1181744965634995,0.099745813677022,M,59,37,5,0,6.355091352015734,11.566187169402838,182893,410,0
1640,Afriyie Acquah,Empoli,Serie_A,28,1513,2,2,0,1.3772008027881384,0.9164190869778396,1.3772008027881384,0.0819220570065647,0.0545127018030439,0.0819220570065647,M S,22,11,4,0,2.0125252194702625,4.005264090374112,145581,749,0
1641,Lorenzo De Silvestri,Torino,Serie_A,32,2443,2,2,4,2.533272199332714,2.7334716180339456,2.533272199332714,0.0933256233892526,0.1007009601404237,0.0933256233892526,M S,29,29,2,0,2.485157011076808,6.639139147475362,33571,416,0
1642,Danilo Cataldi,Lazio,Serie_A,12,568,2,2,1,0.6125130541622639,1.328993834555149,0.6125130541622639,0.0970531247792319,0.2105800089964144,0.0970531247792319,F M S,13,13,2,0,2.9763786867260933,3.484842412173748,199733,398,0
1643,Matías Silvestre,Empoli,Serie_A,34,3060,2,2,0,1.1685697995126247,0.4488461874425411,1.1685697995126247,0.0343696999856654,0.0132013584541923,0.0343696999856654,D,11,6,6,0,4.954109800979495,5.048639668151736,20003,749,0
1644,Filip Djuricic,Sassuolo,Serie_A,23,1276,2,2,1,1.4206364722922444,1.3604698721319437,1.4206364722922444,0.1002016320582304,0.0959579063415947,0.1002016320582304,F M S,16,23,2,1,2.254692802205682,4.500676287338138,94307,6574,0
1645,Dennis Praet,Sampdoria,Serie_A,34,2905,2,2,3,2.3019121531397104,4.416668892838061,2.3019121531397104,0.0713156949337603,0.1368331154407661,0.0713156949337603,M S,34,37,6,0,9.45348979346454,13.253823040053248,129588,1038,0
1646,Miralem Pjanic,Juventus,Serie_A,31,2297,2,2,6,1.1716361222788692,5.361309017986059,1.1716361222788692,0.0459065089269038,0.2100643498557881,0.0459065089269038,M S,29,72,5,1,12.29405689612031,14.334638897329569,44162,506,0
1647,Sami Khedira,Juventus,Serie_A,10,722,2,2,1,2.700255494564772,1.120744027197361,2.700255494564772,0.336596945305858,0.1397049341381752,0.336596945305858,M S,17,6,0,0,1.948849681764841,4.431097857654095,29401,506,0
1648,Daniele Rugani,Juventus,Serie_A,15,1350,2,2,0,1.7306412300094962,0.0,1.7306412300094962,0.115376082000633,0.0,0.115376082000633,D,9,0,3,0,2.936471903696656,2.936471903696656,162959,506,0
1649,Riccardo Saponara,Sampdoria,Serie_A,22,905,2,2,4,1.7827919237315657,2.361910991370678,1.7827919237315657,0.1772942244594927,0.2348861759374154,0.1772942244594927,M S,24,25,3,0,2.992114336229861,6.1023011496290565,88909,1038,0
1650,Perparim Hetemaj,Chievo,Serie_A,30,2163,2,2,0,0.5728320637717843,1.1121401470154524,0.5728320637717843,0.0238348986312809,0.0462749020949564,0.0238348986312809,M S,12,14,9,0,2.182939055375755,3.572416972368956,37295,862,0
1651,Valter Birsa,"Cagliari,Chievo",Serie_A,29,1446,2,1,2,2.1298509957268834,2.721767010167241,1.3685521567240355,0.132563339983001,0.1694045856950565,0.0851795948168487,F M S,27,32,1,0,2.981670498847961,4.834765257313848,26105,1390,862
1652,Kalidou Koulibaly,Napoli,Serie_A,35,3137,2,2,2,3.0728670675307512,0.3285905383527279,3.0728670675307512,0.0881600370027949,0.009427207029565,0.0881600370027949,D,19,8,9,1,16.894909139722586,17.302079018205404,93128,6195,0
1653,Federico Bernardeschi,Juventus,Serie_A,28,1472,2,2,3,3.674777526408434,4.03174330201,3.674777526408434,0.2246806911526895,0.2465060442805027,0.2246806911526895,F M S,54,32,5,1,4.521748283877969,9.727294623851776,197300,506,0
1654,Federico Di Francesco,Sassuolo,Serie_A,19,1088,2,2,2,3.556658234447241,1.07937066629529,3.556658234447241,0.2942088613053784,0.0892861764398677,0.2942088613053784,F M S,25,11,2,0,1.5893209874629974,5.448810031637549,38607,6574,0
1655,Ibrahima Mbaye,Bologna,Serie_A,23,2008,2,2,0,2.872115956619382,0.1902147252112627,2.872115956619382,0.1287302968604304,0.008525560392935,0.1287302968604304,D M S,13,5,5,0,2.4817948983982205,3.351780009455979,207715,1025,0
1656,Pol Lirola,Sassuolo,Serie_A,35,2973,2,2,6,1.3453512359410524,6.521178212948144,1.3453512359410524,0.0407270808054809,0.1974120548823857,0.0407270808054809,D M S,17,40,2,0,9.985732758417726,14.83222215808928,298975,6574,0
1657,Stefano Sensi,Sassuolo,Serie_A,28,1979,2,2,4,1.849083068780601,4.407778619322926,1.849083068780601,0.0840917009551561,0.2004548134103402,0.0840917009551561,F M S,36,51,8,0,7.423397872596979,10.761503636837006,216179,6574,0
1658,Alessandro Matri,Sassuolo,Serie_A,19,584,2,2,0,3.503252550959587,0.3427753541618585,3.503252550959587,0.5398848109355529,0.0528249689633001,0.5398848109355529,F S,15,8,3,0,0.1704156287014484,3.7536038532853127,40660,6574,0
1659,Remo Freuler,Atalanta,Serie_A,35,3043,2,2,6,3.2742841877043247,4.276191484183073,3.2742841877043247,0.0968404787687772,0.1264729653553981,0.0968404787687772,M,30,44,4,0,13.56392970494926,18.908412424847484,148252,800,0
1660,Marcelo Brozovic,Inter,Serie_A,32,2662,2,2,1,0.7836583042517304,4.176750275306404,0.7836583042517304,0.026494833727519,0.1412124435678348,0.026494833727519,M S,25,52,10,1,14.115926902741194,15.760504826903343,156617,46,0
1661,Danilo D&#039;Ambrosio,Inter,Serie_A,30,2582,2,2,5,2.1543506719172,5.704240308143199,2.1543506719172,0.0750935555664399,0.1988309944743949,0.0750935555664399,D M S,16,34,6,0,10.01206873357296,14.445313038304448,55769,46,0
1662,Sasa Lukic,Torino,Serie_A,24,971,2,2,0,1.5455367928370831,0.8319098176434636,1.5455367928370831,0.1432526378530767,0.0771080160534621,0.1432526378530767,M S,9,12,7,0,1.842551285400987,3.577216923236847,245056,416,0
1663,Stefan de Vrij,Inter,Serie_A,28,2520,2,2,0,2.2805116958916187,0.5592417344450951,2.2805116958916187,0.0814468462818435,0.0199729190873248,0.0814468462818435,D,18,6,2,0,8.662095146253705,9.020942337810991,111196,46,0
1664,Marko Pajac,"Cagliari,Empoli",Serie_A,13,842,2,2,2,0.4015804156661033,1.4663616865873337,0.4015804156661033,0.0429242724583721,0.1567369973786936,0.0429242724583721,D M S,9,11,5,0,2.340171841904521,3.3437840938568115,190634,1390,749
1665,Edimilson Fernandes,Fiorentina,Serie_A,29,1981,2,2,0,1.198450551368296,1.3818281721323729,1.198450551368296,0.0544475263115328,0.0627786650640654,0.0544475263115328,M S,21,25,8,1,4.743477895855904,6.380889761261642,247555,430,0
1666,Marten de Roon,Atalanta,Serie_A,35,2978,2,1,3,1.793582116253674,1.867171854712069,1.0322832921519876,0.054204966575833,0.056428968073904,0.0311972788091601,M S,28,31,8,0,16.940181206911802,18.356047924607992,133179,800,0
1667,Roberto Soriano,"Bologna,Torino",Serie_A,28,1969,2,2,4,4.107392248697579,2.735356288962066,4.107392248697579,0.1877426624595135,0.1250289822278242,0.1877426624595135,M S,35,34,6,0,4.761276584118605,9.362753374502065,63186,1025,416
1668,Nicola Sansone,Bologna,Serie_A,15,1148,2,2,4,1.8034735722467303,2.9924046210944653,1.8034735722467303,0.1413873009601095,0.234596181096256,0.1413873009601095,F M S,30,19,3,1,1.864642255008221,4.92960315477103,82048,1025,0
1669,Luca Paganini,Frosinone,Serie_A,14,1118,2,2,0,2.221346855163574,0.2926517743617296,2.221346855163574,0.1788204087340981,0.0235587295997814,0.1788204087340981,M S,28,9,2,0,1.2886960869655013,2.380846932530403,167444,8970,0
1670,Francesco Cassata,Frosinone,Serie_A,19,1136,2,2,2,0.6329734455794096,0.5844858856871724,0.6329734455794096,0.0501475441040025,0.0463061000984555,0.0501475441040025,F M S,14,11,9,1,2.3871328067034483,3.129929929971695,301236,8970,0
1671,Antonio La Gumina,Empoli,Serie_A,22,1094,2,2,2,4.164435520768166,0.5968814007937908,4.164435520768166,0.3425952439388802,0.0491035887307506,0.3425952439388802,F S,26,7,1,0,1.4722135122865438,5.464234808459878,287876,749,0
1672,Germán Pezzella,Fiorentina,Serie_A,32,2855,2,2,1,2.23317829426378,0.7984389290213585,2.23317829426378,0.070397914705338,0.0251697035418291,0.070397914705338,D,25,6,6,0,5.252893786877394,5.346834983676672,113133,430,0
1673,Domenico Criscito,Genoa,Serie_A,35,3070,2,1,4,1.6285796193405986,4.014775539748371,0.8672807710245252,0.0477433764627537,0.1176970027939261,0.0254251691831294,D M,31,48,12,1,6.297966473735869,8.15077109169215,44136,252,0
1674,Nicolas N&#039;Koulou,Torino,Serie_A,36,3216,2,2,0,1.1790207009762526,0.0842853588983416,1.1790207009762526,0.0329949823034399,0.0023587320587222,0.0329949823034399,D,7,4,6,1,4.376657612621784,4.376657612621784,60577,416,0
1675,Soualiho Meité,Torino,Serie_A,35,2666,2,2,4,1.0295748254284265,2.0499842390418053,1.0295748254284265,0.0347568395681014,0.0692042691349446,0.0347568395681014,M S,30,33,7,1,5.195951359346509,7.618532786145806,164913,416,0
1676,Mattia Valoti,SPAL 2013,Serie_A,24,1230,2,2,0,1.5220624497160316,0.3416797127574682,1.5220624497160316,0.1113704231499535,0.0250009545920098,0.1113704231499535,M S,20,10,6,0,1.239451700821519,2.5212436988949776,167741,2722,0
1677,Kevin Bonifazi,SPAL 2013,Serie_A,27,2307,2,2,1,0.5537084424868226,0.2987035494297743,0.5537084424868226,0.021601109589863,0.0116529343080536,0.021601109589863,D S,11,8,2,0,5.2059136889874935,5.461603045463562,247377,2722,0
1678,Luca Valzania,"Atalanta,Frosinone",Serie_A,15,983,2,2,1,1.574247264303267,1.931026928126812,1.574247264303267,0.1441325063960264,0.1767979893503693,0.1441325063960264,M S,21,11,4,0,0.9717193469405174,3.857128910720349,287663,800,8970
1679,Alex Berenguer,Torino,Serie_A,31,1469,2,2,3,1.0048196036368608,3.660327799618244,1.0048196036368608,0.0615614461043686,0.2242542559330442,0.0615614461043686,F M S,22,36,4,0,1.5463837729766965,5.324431139975786,338425,416,0
1680,Rodrigo Bentancur,Juventus,Serie_A,31,1983,2,2,3,1.7976429797708988,2.189036649651825,1.7976429797708988,0.0815874272210695,0.0993511338722462,0.0815874272210695,M S,20,24,7,1,6.281539108604193,9.128785002976656,354362,506,0
1681,Francesco Vicari,SPAL 2013,Serie_A,28,2345,2,2,1,0.2306481935083866,0.4930144362151623,0.2306481935083866,0.0088521694736694,0.0189216627971704,0.0088521694736694,D S,8,2,6,0,3.848030891269445,3.848030891269445,240158,2722,0
1682,Fabio Ceravolo,Parma Calcio 1913,Serie_A,25,1178,2,1,0,3.83579548355192,0.6253059599548578,2.313237748108804,0.2930573798978546,0.0477737999965511,0.1767329349149341,F S,20,10,1,0,0.9132432080805302,2.9152527255937457,35743,130,0
1683,Hamed Junior Traore,Empoli,Serie_A,32,2281,2,2,2,2.755707367323339,3.056548090651632,2.755707367323339,0.1087302336953531,0.1206003192278153,0.1087302336953531,M S,44,26,4,0,8.640550808981061,12.468947208486496,391065,749,0
1684,Cristian Romero,Genoa,Serie_A,27,2341,2,2,2,2.215099119581282,0.4448425881564617,2.215099119581282,0.0851597269381953,0.0171020217574034,0.0851597269381953,D,20,3,10,2,2.9982117507606745,4.102788407355547,355915,252,0
1685,Merih Demiral,Sassuolo,Serie_A,14,1260,2,2,0,1.047387845814228,0.4815272502601146,1.047387845814228,0.0748134175581591,0.0343948035900081,0.0748134175581591,D,7,2,3,0,2.0578580014407635,2.1443694941699505,340879,6574,0
1686,Douglas Costa,Juventus,Serie_A,17,615,1,1,0,0.7734952960163355,2.0577500462532043,0.7734952960163355,0.1131944335633661,0.301134153110225,0.1131944335633661,F M S,20,20,2,1,2.274146005511284,3.950077209621668,75615,506,0
1687,Valon Behrami,Udinese,Serie_A,19,1381,1,1,0,0.9304746221750976,0.2013394348323345,0.9304746221750976,0.06063918609396,0.0131213245002969,0.06063918609396,M S,9,6,6,0,2.0512109585106373,2.3070457875728607,21905,410,0
1688,Ola Aina,Torino,Serie_A,30,2161,1,1,3,1.5993804587051272,2.9707172894850373,1.5993804587051272,0.0666100144763819,0.1237226080766558,0.0666100144763819,M S,24,25,5,1,3.6878130240365854,7.592435378581285,236490,416,0
1689,Juan Cuadrado,Juventus,Serie_A,18,1218,1,1,2,1.7768199387937784,2.2451250553131104,1.7768199387937784,0.1312921137039737,0.1658959400477667,0.1312921137039737,D F M S,17,31,4,0,3.425767257809639,6.6357439532876015,91970,506,0
1690,Gianluca Lapadula,Genoa,Serie_A,8,397,1,1,0,2.612027913331985,0.1461033439263701,2.612027913331985,0.592147385893901,0.0331216648699579,0.592147385893901,F S,24,4,1,0,0.4699396640062332,3.0321691557765007,130394,252,0
1691,Danilo,Bologna,Serie_A,35,3083,1,1,0,1.0272873304784298,1.0392680019140244,1.0272873304784298,0.029988926287077,0.030338670182375,0.029988926287077,D,9,9,4,0,5.591311668045819,5.714757488109171,32816,1025,0
1692,Emil Hallfredsson,"Frosinone,Udinese",Serie_A,9,525,1,1,0,0.0330151468515396,0.0772694228217005,0.0330151468515396,0.0056597394602639,0.0132461867694343,0.0056597394602639,M S,2,5,2,0,0.2865757187828421,0.3837168989703059,22673,8970,410
1693,Cristiano Biraghi,Fiorentina,Serie_A,36,3198,1,1,4,1.3528148708865049,5.727608891204,1.3528148708865049,0.0380717130643481,0.1611897436548968,0.0380717130643481,D M,33,62,8,0,7.101730430498719,10.585514253005384,124555,430,0
1694,Joel Obi,Chievo,Serie_A,11,670,1,1,0,0.9979070704430342,1.1502234730869532,0.9979070704430342,0.134047218417721,0.1545076307131728,0.134047218417721,M S,10,5,1,0,0.8551826979964972,2.4880655482411385,45581,862,0
1695,Filip Djordjevic,Chievo,Serie_A,13,626,1,1,1,3.504359234124422,0.7069736775010824,3.504359234124422,0.5038216151297092,0.1016415830273121,0.5038216151297092,F S,14,5,1,0,0.5326015278697014,3.601342363283038,47065,862,0
1696,Kostas Manolas,Roma,Serie_A,27,2331,1,1,1,1.5161225590854883,0.3694566115736961,1.5161225590854883,0.0585375505438412,0.0142647340375944,0.0585375505438412,D,14,3,6,0,5.888301111757755,6.257757753133774,104752,12,0
1697,Juan Jesus,Roma,Serie_A,20,1396,1,1,0,0.8784500360488892,0.0168995223939418,0.8784500360488892,0.0566335983126074,0.0010895107560564,0.0566335983126074,D S,1,1,4,0,4.922954496927559,4.922954496927559,121985,12,0
1698,Daniele De Rossi,Roma,Serie_A,18,1279,1,1,1,1.4954053005203605,1.4726611375808716,1.4954053005203605,0.1052278944854045,0.1036274451777001,0.1052278944854045,M S,5,16,3,0,4.932874999940395,6.129177547991276,5947,12,0
1699,Edoardo Goldaniga,Frosinone,Serie_A,29,2610,1,1,1,2.1074653854593635,0.7557148644700646,2.1074653854593635,0.0726712201882539,0.0260591332575884,0.0726712201882539,D,13,7,6,0,1.7212942503392696,2.510646398179233,242940,8970,0
1700,Oscar Hiljemark,Genoa,Serie_A,17,1218,1,1,0,1.143841702491045,0.6682872623205185,1.143841702491045,0.0845203228441658,0.0493808321911713,0.0845203228441658,M S,13,12,0,0,1.1964399106800556,2.2625869270414114,158810,252,0
1701,Alex Sandro,Juventus,Serie_A,31,2394,1,1,2,1.741363076493144,2.9015127681195736,1.741363076493144,0.0654647773117723,0.1090794273729163,0.0654647773117723,D M S,22,37,7,0,9.97537369094789,11.709733108058572,79960,506,0
1702,Stefano Sturaro,Genoa,Serie_A,5,213,1,1,0,0.108573074452579,0.4168166127055883,0.108573074452579,0.0458759469517939,0.1761196955094035,0.0458759469517939,M S,4,3,0,1,0.4154225364327431,0.564752321690321,167859,252,0
1703,Manuel Pasqual,Empoli,Serie_A,22,1340,1,0,2,0.991845389828086,2.2490535136312246,0.2305465713143348,0.0666164814063639,0.1510558330050822,0.0154844712076792,D M S,8,21,2,0,2.356297857128084,2.8390319319441915,23284,749,0
1704,Federico Dimarco,Parma Calcio 1913,Serie_A,13,889,1,1,0,0.4751762123778462,0.9814576543867588,0.4751762123778462,0.0481055783059686,0.0993601674857236,0.0481055783059686,D M S,14,9,4,0,1.7271494455635548,2.391563163138926,198116,130,0
1705,Lucas Castro,Cagliari,Serie_A,12,895,1,1,3,0.5138832600787282,2.4765516510233283,0.5138832600787282,0.0516754116280285,0.2490387135107257,0.0516754116280285,M S,9,15,1,0,1.1934639532119036,3.637137490324676,105892,1390,0
1706,Allan,Napoli,Serie_A,33,2617,1,1,3,0.9269125275313854,2.85189469717443,0.9269125275313854,0.0318770070606896,0.0980781516032475,0.0318770070606896,M S,25,34,10,0,16.478002700954676,19.16099951416254,126422,6195,0
1707,Faouzi Ghoulam,Napoli,Serie_A,16,1162,1,1,3,1.1407536771148443,3.0239817295223475,1.1407536771148443,0.0883544156113046,0.2342154523726431,0.0883544156113046,D S,9,25,2,0,6.553519666194916,8.49893394857645,126656,6195,0
1708,Marko Rog,Napoli,Serie_A,9,328,1,1,0,0.2209513885900378,0.0,0.2209513885900378,0.060626905405803,0.0,0.060626905405803,M S,6,0,3,0,2.8735934756696224,2.9752968214452267,317482,6195,0
1709,Lorenzo Tonelli,Sampdoria,Serie_A,19,1655,1,1,0,0.4882117491215467,0.0103784557431936,0.4882117491215467,0.0265492794084224,0.0005643873213821,0.0265492794084224,D S,7,1,6,0,2.178436299785972,2.1888147573918104,111347,1038,0
1710,Fabio Pisacane,Cagliari,Serie_A,27,2267,1,1,1,0.9034083671867849,1.1795380162075162,0.9034083671867849,0.0358653520277064,0.0468277112742286,0.0358653520277064,D S,8,6,6,0,2.930556416511536,3.346328211948276,101922,1390,0
1711,Marco Sau,"Cagliari,Sampdoria",Serie_A,19,582,1,1,0,0.8180182073265314,0.3633918799459934,0.8180182073265314,0.1264976609267832,0.0561946206102051,0.1264976609267832,F M S,9,6,4,0,0.6636950829997659,1.6799569241702557,55801,1390,1038
1712,Nicolò Barella,Cagliari,Serie_A,35,3118,1,1,3,2.5238935919478536,3.135654330253601,1.7625947566702962,0.0728513224102972,0.0905095861843566,0.0508766927839405,M,54,44,8,2,6.191143720410764,9.494100647047162,255942,1390,0
1713,Milan Badelj,Lazio,Serie_A,23,1136,1,1,0,0.6183491814881563,0.433228600770235,0.6183491814881563,0.0489889316319842,0.0343226884413038,0.0489889316319842,M S,14,10,6,0,5.075555657967925,5.369400082156062,40633,398,0
1714,Sebastien De Maio,"Bologna,Udinese",Serie_A,22,1669,1,1,1,1.1657245801761746,0.234925452619791,1.1657245801761746,0.0628611217590507,0.0126682389069989,0.0628611217590507,D S,13,5,3,1,1.373561997897923,1.516305116005242,56830,1025,410
1715,Nenad Tomovic,Chievo,Serie_A,10,738,1,1,0,0.5101286387071013,0.0445025525987148,0.5101286387071013,0.0622108095984269,0.0054271405608188,0.0622108095984269,D S,4,2,1,0,1.2242570742964745,1.2673802599310875,47085,862,0
1716,Blerim Dzemaili,Bologna,Serie_A,28,1747,1,1,1,1.824171954765916,1.6141026197001338,1.824171954765916,0.0939756588030523,0.0831535407973738,0.0939756588030523,M S,44,17,4,0,4.675787592306733,7.27462550252676,9967,1025,0
1717,Federico Peluso,Sassuolo,Serie_A,16,1355,1,1,0,0.5755890011787415,0.0,0.5755890011787415,0.0382310037683296,0.0,0.0382310037683296,D S,2,0,5,0,2.6303063929080963,2.6303063929080963,21763,6574,0
1718,Claud Adjapong,Sassuolo,Serie_A,5,270,1,1,0,0.7976781241595745,0.0471972543746233,0.7976781241595745,0.2658927080531915,0.0157324181248744,0.2658927080531915,M S,2,2,1,0,0.0566412918269634,0.8604885842651129,337716,6574,0
1719,Cristian Dell&#039;Orco,"Empoli,Sassuolo",Serie_A,15,1145,1,1,1,0.686930313706398,0.6201578713953495,0.686930313706398,0.0539945224747387,0.0487460335594597,0.0539945224747387,D M S,5,4,1,0,2.1890170015394688,2.7189302258193493,240244,749,6574
