,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
1937,Panagiotis Tachtsidis,Cagliari,Serie_A,26,2143,0,0,5,0.6812412422150373,2.838467914611101,0.6812412422150373,0.0286102248247099,0.1192077052333173,0.0286102248247099,D M S,26,35,5,0,4.265853684395552,6.186832999810576,62415,1390,0
1938,Nicolò Barella,Cagliari,Serie_A,28,1910,0,0,1,0.6803577020764351,1.429395915940404,0.6803577020764351,0.0320587398884184,0.0673537342589719,0.0320587398884184,M S,18,24,9,1,4.489446401596069,5.382464322261512,255942,1390,0
1939,Rafael,Cagliari,Serie_A,21,1801,0,0,0,0.0,0.0125406347215175,0.0,0.0,0.0006266835785322,0.0,GK S,0,1,0,0,1.2581835743039846,1.2581835743039846,84467,1390,0
1940,Gianni Munari,Cagliari,Serie_A,11,342,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,M S,0,0,5,0,0.124991625547409,0.124991625547409,22598,1390,0
1941,Roberto Colombo,Cagliari,Serie_A,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,43411,1390,0
1942,Niccolò Giannetti,Cagliari,Serie_A,11,231,0,0,0,1.992855031043291,0.0354795828461647,1.992855031043291,0.7764370250818017,0.0138232140959083,0.7764370250818017,F S,12,1,0,0,0.0,1.872877147048712,99235,1390,0
1943,Luca Bittante,Cagliari,Serie_A,5,307,0,0,0,0.0061841551214456,0.1279735546559095,0.0061841551214456,0.0018129444981436,0.03751667726069,0.0018129444981436,D S,1,4,3,0,0.0471758553758263,0.1655733771622181,163062,1390,0
1944,Ciprian Tatarusanu,Fiorentina,Serie_A,35,3099,0,0,0,0.0,0.0246718805283308,0.0,0.0,0.0007165115351886,0.0,GK,0,1,0,0,4.69918760471046,4.723859485238791,55282,430,0
1945,Carlos Salcedo,Fiorentina,Serie_A,18,1349,0,0,1,0.3639175090938806,0.8741077082231641,0.3639175090938806,0.0242791518298363,0.0583170450260079,0.0242791518298363,D M S,3,11,7,0,5.88399787992239,6.303856402635574,256866,430,0
1946,Maximiliano Olivera,Fiorentina,Serie_A,18,1110,0,0,2,0.0,0.903331622481346,0.0,0.0,0.0732431045255145,0.0,D M S,0,11,4,0,1.7655926160514357,2.545474134385586,179757,430,0
1947,Kevin Diks,Fiorentina,Serie_A,2,2,0,0,0,0.0,0.0558103136718273,0.0,0.0,2.511464115232229,0.0,S,0,1,0,0,0.0,0.0558103136718273,335209,430,0
1948,Ianis Hagi,Fiorentina,Serie_A,2,47,0,0,0,0.0640709921717643,0.4168221652507782,0.0640709921717643,0.1226891339459317,0.7981701036717029,0.1226891339459317,S,2,2,1,0,0.4604219794273376,0.4802596867084503,282076,430,0
1949,Hrvoje Milic,Fiorentina,Serie_A,17,1260,0,0,4,0.191556816920638,2.373953383415937,0.191556816920638,0.0136826297800455,0.1695680988154241,0.0136826297800455,D F M S,5,13,4,0,3.1622318644076586,4.482993992045522,46423,430,0
1950,Sebastien De Maio,Fiorentina,Serie_A,6,540,0,0,0,0.059081383049488,0.0,0.059081383049488,0.0098468971749146,0.0,0.0098468971749146,D,1,0,1,0,0.7175232823938131,0.7175232823938131,56830,430,0
1951,Luca Lezzerini,Fiorentina,Serie_A,1,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,135747,430,0
1952,Nenad Tomovic,Fiorentina,Serie_A,25,1817,0,0,1,0.1604043375700712,0.4925073394551873,0.1604043375700712,0.007945179076118,0.0243949700335535,0.007945179076118,D S,5,12,11,0,5.434560671448708,5.913663409650326,47085,430,0
1953,Sebastián Cristóforo,Fiorentina,Serie_A,19,678,0,0,2,0.250176727771759,0.5983445839956403,0.250176727771759,0.0332093001466936,0.0794262722118106,0.0332093001466936,M S,6,16,1,0,0.9312262600287796,1.6301779299974442,188157,430,0
1954,Ângelo Da Costa,Bologna,Serie_A,18,1538,0,0,0,0.0,0.038430880755186,0.0,0.0,0.0022488811885349,0.0,GK S,0,1,1,0,1.939579447731376,1.9780103284865616,82693,1025,0
1955,Domenico Maietta,Bologna,Serie_A,29,2382,0,0,1,0.1085314005613327,0.6092962473630905,0.1085314005613327,0.0041006826408564,0.0230212687920563,0.0041006826408564,D,4,6,8,0,4.474683009088039,4.529120679013431,22140,1025,0
1956,Ádám Nagy,Bologna,Serie_A,25,1824,0,0,1,0.2472557686269283,0.4597151177003979,0.2472557686269283,0.0122001201625129,0.022683311728638,0.0122001201625129,M S,8,17,4,0,3.7603416284546256,4.2334847105667,368559,1025,0
1957,Sergio Floccari,Bologna,Serie_A,5,243,0,0,0,0.194828063249588,0.1141955750063061,0.194828063249588,0.0721585419442918,0.042294657409743,0.0721585419442918,F S,2,3,0,0,0.2396321445703506,0.5486557567492127,30638,1025,0
1958,Umar Sadiq,Bologna,Serie_A,7,225,0,0,1,0.2269390728324651,0.4939484167844057,0.2269390728324651,0.090775629132986,0.1975793667137622,0.090775629132986,F S,5,4,2,0,0.4091447833925485,1.130032304674387,337715,1025,0
1959,Anthony Mounier,"Atalanta,Bologna",Serie_A,11,386,0,0,0,0.46387629956007,0.2185809165239334,0.46387629956007,0.108157686425923,0.0509644624019533,0.108157686425923,F S,8,4,0,0,0.7406061589717865,1.2424134276807308,57110,800,1025
1960,Godfred Donsah,Bologna,Serie_A,13,887,0,0,2,0.9705285541713238,0.5304891709238291,0.9705285541713238,0.0984752760714984,0.0538264096766004,0.0984752760714984,M S,9,9,2,0,0.8891990967094898,2.2168519217520952,291266,1025,0
1961,Marios Oikonomou,Bologna,Serie_A,18,1238,0,0,0,0.3304422730579972,0.0894752964377403,0.3304422730579972,0.0240224592691597,0.0065046661384463,0.0240224592691597,D S,6,2,1,0,2.581701638177037,2.6785665694624186,174488,1025,0
1962,Alex Ferrari,Bologna,Serie_A,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D,0,0,0,0,0.0149988839402794,0.0149988839402794,197491,1025,0
1963,Luca Rizzo,Bologna,Serie_A,12,450,0,0,0,0.2256739679723978,0.1146518569439649,0.2256739679723978,0.0451347935944795,0.0229303713887929,0.0451347935944795,F S,5,3,0,0,0.2238489687442779,0.5007065664976835,167895,1025,0
1964,Ibrahima Mbaye,Bologna,Serie_A,16,1072,0,0,1,0.1442931778728962,0.5808578878641129,0.1442931778728962,0.0121141660527618,0.0487660540184423,0.0121141660527618,D M S,4,2,4,0,1.6779187554493546,1.7064763074740767,207715,1025,0
1965,Andrea Consigli,Sassuolo,Serie_A,37,3330,0,0,0,0.0,0.1627036184072494,0.0,0.0,0.0043973950920878,0.0,GK,0,1,1,0,2.1111348518170416,2.1111348518170416,35865,6574,0
1966,Pol Lirola,Sassuolo,Serie_A,22,1540,0,0,3,0.2118062609806656,2.6292866757139564,0.2118062609806656,0.0123782879793895,0.1536596109183481,0.0123782879793895,D M S,7,11,3,0,3.3096550051122904,5.306388932280242,298975,6574,0
1967,Davide Biondini,Sassuolo,Serie_A,14,853,0,0,0,0.165826641023159,0.3999794330447912,0.165826641023159,0.0174963630622324,0.0422018159132839,0.0174963630622324,M S,4,10,5,0,2.0596129689365625,2.6254190299659967,22186,6574,0
1968,Cristian Dell&#039;Orco,Sassuolo,Serie_A,9,776,0,0,0,0.0,0.2034853929653763,0.0,0.0,0.0236001100088709,0.0,D,0,4,0,0,1.0345895364880562,1.2380749275907874,240244,6574,0
1969,Marcello Gazzola,Sassuolo,Serie_A,16,1381,0,0,1,0.1597040574997663,0.7626753356307745,0.1597040574997663,0.0104079400253287,0.0497036786435696,0.0104079400253287,D,6,10,3,0,3.509461011737585,4.021553935483098,57643,6574,0
1970,Gianluca Pegolo,Sassuolo,Serie_A,1,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.2939817905426025,0.2939817905426025,21872,6574,0
1971,Etrit Berisha,Atalanta,Serie_A,26,2340,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,2,0,1.407795783132315,1.407795783132315,77825,800,0
1972,Rafael Toloi,Atalanta,Serie_A,32,2722,0,0,0,1.1373750073835254,0.6720375027507544,1.1373750073835254,0.0376060803322987,0.0222201966376076,0.0376060803322987,D S,19,9,7,0,8.853529641404748,9.061155615374446,72441,800,0
1973,Boukary Dramé,Atalanta,Serie_A,10,633,0,0,0,0.1194245927035808,0.980886809527874,0.1194245927035808,0.0169797999104617,0.1394625795537261,0.0169797999104617,D M S,5,8,1,0,1.170815408229828,2.032463014125824,33442,800,0
1974,Abdoulay Konko,Atalanta,Serie_A,10,616,0,0,0,0.2284652292728424,0.0274034738540649,0.2284652292728424,0.0333796601210321,0.0040037542968601,0.0333796601210321,D M S,4,1,2,0,0.7067097248509526,0.8938822271302342,22139,800,0
1975,Ervin Zukanovic,Atalanta,Serie_A,19,1386,0,0,0,1.0338675864040852,0.2398118898272514,1.0338675864040852,0.0671342588574081,0.0155722006381332,0.0671342588574081,D M S,10,5,1,0,4.198571698740125,4.245333747938275,44059,800,0
1976,Bryan Cabezas,Atalanta,Serie_A,1,22,0,0,0,0.0315796174108982,0.0,0.0315796174108982,0.1291893439536744,0.0,0.1291893439536744,S,1,0,0,0,0.0315796174108982,0.0315796174108982,312735,800,0
1977,Cristian Raimondi,Atalanta,Serie_A,8,331,0,0,0,0.1307754190638661,0.1915297470986843,0.1307754190638661,0.0355582710445557,0.0520775747398235,0.0355582710445557,D M S,3,4,3,0,0.4916466027498245,0.6980781704187393,22249,800,0
1978,Leonardo Spinazzola,Atalanta,Serie_A,30,2506,0,0,5,0.9521535327658056,4.931550778448582,0.9521535327658056,0.0341954580801765,0.1771107621948812,0.0341954580801765,F M S,15,47,2,0,7.8845016453415155,12.069762989878654,118689,800,0
1979,Marco Sportiello,"Atalanta,Fiorentina",Serie_A,10,900,0,0,0,0.0,0.0513244085013866,0.0,0.0,0.0051324408501386,0.0,GK,0,1,1,0,0.4605070408433676,0.5118314493447542,199976,800,430
1980,Giulio Migliaccio,Atalanta,Serie_A,3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,21756,800,0
1981,Samir Handanovic,Inter,Serie_A,37,3330,0,0,0,0.0295604784041643,0.0,0.0295604784041643,0.0007989318487611,0.0,0.0007989318487611,GK,1,0,4,0,5.504866199567914,5.504866199567914,28021,46,0
1982,Yuto Nagatomo,Inter,Serie_A,16,1020,0,0,0,0.1316385194659233,0.0401230379939079,0.1316385194659233,0.0116151634822873,0.0035402680582859,0.0116151634822873,D M S,3,1,2,0,1.63169049564749,1.7842067200690508,79522,46,0
1983,Miranda,Inter,Serie_A,32,2880,0,0,0,1.4158781208097937,0.2314290795475244,1.4158781208097937,0.044246191275306,0.0072321587358601,0.044246191275306,D,16,8,6,0,8.705249874852598,8.938766698352993,33357,46,0
1984,Jeison Murillo,Inter,Serie_A,27,2082,0,0,0,0.7358310893177986,0.0523824729025363,0.7358310893177986,0.0318082603451497,0.0022643720274871,0.0318082603451497,D S,10,1,6,0,3.86632401496172,4.000758666545153,131102,46,0
