,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,trID,team0ID,team1ID
387,Luke Shaw,Manchester United,EPL,11,785,0,0,0,0.3249249272048473,0.356035134755075,0.3249249272048473,0.0372525394247595,0.0408193148126837,0.0372525394247595,D S,11,9,2,0,2.656741114333272,3.109671074897051,183288,985,0
388,Josh Cullen,West Ham,EPL,2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,242606,379,0
389,Tyrone Mings,Bournemouth,EPL,4,207,0,0,0,0.0205896720290184,0.0285609029233455,0.0205896720290184,0.0089520313169645,0.0124177838797154,0.0089520313169645,D S,1,1,1,0,0.198801189661026,0.198801189661026,253677,989,0
390,Sullay Kaikai,Crystal Palace,EPL,1,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,244130,873,0
391,Jonjoe Kenny,Everton,EPL,19,1585,0,0,1,0.1779693309217691,1.7238539010286331,0.1779693309217691,0.0101055140586493,0.0978844486388498,0.0101055140586493,D M S,3,10,2,0,2.2353804875165224,3.2733704205602407,258883,29,0
392,Orestis Karnezis,Watford,EPL,15,1290,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,0,0,0.1666897665709257,0.1666897665709257,16408,1010,0
393,Wesley Hoedt,Southampton,EPL,28,2520,0,0,1,1.847747582942248,0.7805538075044751,1.847747582942248,0.0659909851050802,0.0278769216965883,0.0659909851050802,D,15,10,7,0,4.8846348356455564,5.310730082914233,253765,180,0
394,Emerson,Chelsea,EPL,5,277,0,0,1,0.1866446360945701,0.0345615930855274,0.1866446360945701,0.0606426615469722,0.0112293984754421,0.0606426615469722,M S,2,1,0,0,0.7836985662579536,0.9703431725502014,39073,631,0
395,Patrice Evra,West Ham,EPL,5,242,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D M S,0,0,0,0,0.0399081408977508,0.0399081408977508,5285,379,0
396,Tom Heaton,Burnley,EPL,4,305,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.2742436900734901,0.2742436900734901,34130,1132,0
397,Matthew Lowton,Burnley,EPL,26,2290,0,0,3,0.0793429128825664,1.7641671914607286,0.0793429128825664,0.0031182804189654,0.0693340817604653,0.0031182804189654,D S,3,14,1,0,1.240017388947308,2.769699745811522,102258,1132,0
398,Michael Keane,Everton,EPL,30,2563,0,0,1,1.2515030782669785,0.9502720665186644,1.2515030782669785,0.0439466551088677,0.0333688981610143,0.0439466551088677,D S,15,4,3,0,1.8523749513551595,1.887412573210895,118534,29,0
399,Ben Mee,Burnley,EPL,29,2610,0,0,0,1.6628442937508223,0.2265047896653413,1.6628442937508223,0.0573394584052007,0.00781050998846,0.0573394584052007,D,24,6,5,0,2.0404646638780832,2.095719510689378,74810,1132,0
400,James Tarkowski,Burnley,EPL,31,2790,0,0,0,0.8934782221913338,1.0765651259571314,0.8934782221913338,0.0288218781352043,0.0347279072889397,0.0288218781352043,D,18,8,5,0,1.586198290809989,1.6419598646461964,173504,1132,0
401,Marko Grujic,Liverpool,EPL,3,9,0,0,0,0.0,0.0299961734563112,0.0,0.0,0.2999617345631122,0.0,S,0,1,0,0,0.0,0.0299961734563112,222813,31,0
402,Edimilson Fernandes,West Ham,EPL,14,856,0,0,1,0.2303450005128979,0.3474457003176212,0.2303450005128979,0.0242185164090663,0.0365305058745162,0.0242185164090663,M S,7,7,1,0,0.8458881434053183,1.2597538037225604,247555,379,0
403,Nathaniel Chalobah,Watford,EPL,6,448,0,0,0,0.7731212032958865,0.0261200051754713,0.7731212032958865,0.1553145274478343,0.0052473224682866,0.1553145274478343,M S,12,1,1,0,0.4462839923799038,0.9812896130606532,128900,1010,0
404,Eldin Jakupovic,Leicester,EPL,2,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.2502975687384605,0.2502975687384605,2857,1003,0
405,Javier Manquillo,Newcastle United,EPL,21,1759,0,0,1,0.0879380274564027,1.1177465124055743,0.0879380274564027,0.0044993874195999,0.0571899864221158,0.0044993874195999,D M S,2,11,2,0,1.7889634929597378,2.8504922427237034,162029,762,0
406,Georges-Kévin Nkoudou,"Burnley,Tottenham",EPL,9,217,0,0,0,0.0876600071787834,0.0499318838119506,0.0876600071787834,0.0363566850050253,0.0207090762353712,0.0363566850050253,M S,3,1,1,0,0.0439482219517231,0.1544860042631626,215679,1132,148
407,Vincent Janssen,Tottenham,EPL,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,207015,148,0
408,Claudio Bravo,Manchester City,EPL,3,225,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,0,0,0.0578582733869552,0.0578582733869552,40423,281,0
409,Sam McQueen,Southampton,EPL,7,136,0,0,0,0.0268737245351076,0.1188499014824628,0.0268737245351076,0.0177840824129388,0.0786506700986886,0.0177840824129388,D S,1,3,0,0,0.1304399874061346,0.2600270640105009,226968,180,0
410,Oliver McBurnie,Swansea,EPL,11,257,0,0,1,0.2464731950312852,0.5389222502708435,0.2464731950312852,0.0863135702444189,0.1887276362816183,0.0863135702444189,F S,5,1,0,0,0.6077353041619062,0.7823983132839203,298477,2288,0
411,Zlatan Ibrahimovic,Manchester United,EPL,5,97,0,0,0,0.2953643128275871,0.1190810985863208,0.2953643128275871,0.2740493624173489,0.1104876172450399,0.2740493624173489,M S,4,2,0,0,0.733629884198308,1.0263181924819946,3455,985,0
412,Lee Grant,Stoke,EPL,3,270,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.0,0.0,13460,512,0
413,Bruno Martins Indi,Stoke,EPL,17,1248,0,0,0,0.3868335857987404,0.0548578230664134,0.3868335857987404,0.0278966528220245,0.0039560930095971,0.0278966528220245,D S,4,3,3,0,1.4418292585760355,1.4556193221360445,112052,512,0
414,Josh Tymon,Stoke,EPL,3,161,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D S,0,0,0,0,0.0161688532680273,0.0161688532680273,419929,512,0
415,Rob Holding,Arsenal,EPL,12,816,0,0,0,0.1069495603442192,0.033839177340269,0.1069495603442192,0.0117959073909065,0.0037322622066473,0.0117959073909065,D S,1,2,3,0,3.4503046050667763,3.470186680555344,253341,11,0
416,Ainsley Maitland-Niles,Arsenal,EPL,15,908,0,0,0,0.2005000337958336,0.9780504535883664,0.2005000337958336,0.0198733513674284,0.0969433268975253,0.0198733513674284,D M S,5,8,1,0,4.680094178766012,5.208636939525604,285845,11,0
417,Ben Hamer,Leicester,EPL,4,272,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,0,0,0,0,0.3402631878852844,0.3402631878852844,67283,1003,0
418,Arthur Masuaku,West Ham,EPL,27,1864,0,0,3,0.199918745085597,2.027214201167226,0.199918745085597,0.0096527291082101,0.0978805140048553,0.0096527291082101,D M S,9,17,5,0,2.7763916878029704,4.165084113366902,181380,379,0
419,Julien Ngoy,Stoke,EPL,1,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,286005,512,0
420,Freddie Ladapo,Crystal Palace,EPL,1,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,233998,873,0
421,Jérémy Pied,Southampton,EPL,2,180,0,0,1,0.0282767042517662,0.2431478500366211,0.0282767042517662,0.0141383521258831,0.1215739250183105,0.0141383521258831,D,2,2,0,0,0.2141725309193134,0.4706534594297409,60583,180,0
422,Lewis Cook,Bournemouth,EPL,29,2243,0,0,2,0.3666650960221886,1.45337606780231,0.3666650960221886,0.014712375676325,0.0583164717352687,0.014712375676325,M S,18,28,5,0,4.649041069671512,5.817661095410585,249089,989,0
423,Charly Musonda,Chelsea,EPL,3,32,0,0,1,0.110840231180191,0.5417491793632507,0.110840231180191,0.3117381501942873,1.523669566959143,0.3117381501942873,S,2,1,0,0,0.5995842665433884,0.7104244977235794,177862,631,0
424,Jesús Gámez,Newcastle United,EPL,2,96,0,0,0,0.0312504321336746,0.125637836754322,0.0312504321336746,0.0292972801253199,0.1177854719571769,0.0292972801253199,D S,1,4,0,0,0.0665101371705532,0.1973176524043083,29055,762,0
425,Roque Mesa,Swansea,EPL,11,762,0,0,0,0.1345085492357611,0.1279143868014216,0.1345085492357611,0.0158868365239088,0.0151079984411127,0.0158868365239088,M S,7,5,3,0,0.4822511598467827,0.6647790260612965,202984,2288,0
426,Mat Ryan,Brighton,EPL,38,3420,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.6440805979073048,0.6440805979073048,128969,1237,0
427,Grzegorz Krychowiak,West Bromwich Albion,EPL,27,1644,0,0,2,0.4655824452638626,1.7196670453995466,0.4655824452638626,0.0254880900691895,0.0941423564999751,0.0254880900691895,M S,15,13,2,0,1.9804871566593647,3.614705588668585,45184,984,0
428,Aymeric Laporte,Manchester City,EPL,9,808,0,0,0,0.0780206909403204,0.1391145251691341,0.0780206909403204,0.0086904234958277,0.0154954297836906,0.0086904234958277,D,3,2,1,0,5.1255179569125175,5.342653207480907,176553,281,0
429,Sandro Ramírez,Everton,EPL,8,278,0,0,0,0.4855111464858055,0.073346346616745,0.4855111464858055,0.1571798675673471,0.0237452201277232,0.1571798675673471,F S,9,1,0,0,0.4639227353036403,0.9396247379481792,199369,29,0
430,Oleksandr Zinchenko,Manchester City,EPL,8,534,0,0,0,0.0907929725944995,0.3524197600781917,0.0907929725944995,0.0153021863923313,0.0593965887772233,0.0153021863923313,D S,5,8,1,0,3.0983919873833656,3.202583596110344,203853,281,0
431,Lucas Moura,Tottenham,EPL,6,208,0,0,1,0.163640996441245,0.314312994480133,0.163640996441245,0.070806200383231,0.1360008149192883,0.070806200383231,M S,5,6,0,0,1.882281311787665,2.2065480053424835,77100,148,0
432,Benjamin Mendy,Manchester City,EPL,7,357,0,0,1,0.1237199567258358,0.9633525311946868,0.1237199567258358,0.0311899050569333,0.2428619826541227,0.0311899050569333,D M S,5,9,2,0,2.0938518568873405,2.892082452774048,157495,281,0
433,Guido Carrillo,Southampton,EPL,7,453,0,0,1,0.5400158427655697,0.3096894174814224,0.5400158427655697,0.107287915781239,0.0615276988373686,0.107287915781239,F S,11,4,0,0,0.1701897904276847,0.9140234217047692,184672,180,0
434,Jonas Lössl,Huddersfield,EPL,38,3420,0,0,1,0.0,0.614332870580256,0.0,0.0,0.0161666544889541,0.0,GK,0,3,1,0,1.502348423935473,2.116681294515729,48870,1110,0
435,Jeremie Boga,Chelsea,EPL,1,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,M,0,0,0,0,0.0,0.0,216569,631,0
436,Ezequiel Schelotto,Brighton,EPL,20,1314,0,0,0,0.2161752097308635,0.5560562834143639,0.2161752097308635,0.0148065212144427,0.038086046809203,0.0148065212144427,D M S,6,5,3,0,1.7557588070631027,2.4424995109438896,119164,1237,0
437,Uwe Hünemeier,Brighton,EPL,1,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,10503,1237,0
438,Matthew James,Leicester,EPL,13,997,0,0,0,0.8669818062335253,0.1140854395925998,0.8669818062335253,0.0782631520170684,0.0102985853192918,0.0782631520170684,M S,11,2,2,0,0.9102419521659612,1.3232965543866158,73522,1003,0
439,Liam Rosenior,Brighton,EPL,3,157,0,0,0,0.0542123541235923,0.0,0.0542123541235923,0.0310771456759446,0.0,0.0310771456759446,D S,2,0,0,0,0.5399345010519028,0.5664096921682358,15166,1237,0
440,Isaiah Brown,Brighton,EPL,13,296,0,0,0,0.0928500145673751,0.791527770459652,0.0928500145673751,0.0282314233481884,0.2406672275046239,0.0282314233481884,F M S,1,6,0,0,0.1805319245904684,0.3268489893525839,245805,1237,0
441,Florian Lejeune,Newcastle United,EPL,24,2103,0,0,2,0.3279310036450624,1.536463275551796,0.3279310036450624,0.0140341371032123,0.0657544911077801,0.0140341371032123,D,13,7,3,0,2.6168014239519835,2.682086257264018,127108,762,0
442,Florent Hadergjonaj,Huddersfield,EPL,23,1675,0,0,1,0.5611828612163663,1.2935391664505005,0.5611828612163663,0.0301531089608793,0.0695035970033104,0.0301531089608793,D M S,9,24,3,0,2.2017201129347086,3.0551987774670124,238809,1110,0
443,Aleksandar Dragovic,Leicester,EPL,11,765,0,0,0,0.1105547696352005,0.0,0.1105547696352005,0.0130064434864941,0.0,0.0130064434864941,D S,1,0,2,0,1.0105728507041931,1.0105728507041931,59032,1003,0
444,Renato Sanches,Swansea,EPL,12,703,0,0,0,0.3692071978002786,0.2528502158820629,0.3692071978002786,0.0472669243272049,0.032370582403109,0.0472669243272049,M S,12,6,1,0,0.980317048728466,1.248408691957593,258027,2288,0
445,Oliver Burke,West Bromwich Albion,EPL,15,336,0,0,2,0.455008028075099,0.4694493915885687,0.455008028075099,0.1218771503772586,0.125745372746938,0.1218771503772586,F S,4,4,0,0,0.2316932752728462,1.0161815844476223,341317,984,0
446,Moritz Bauer,Stoke,EPL,15,1311,0,0,0,0.1535779442638158,1.0045691840350628,0.1535779442638158,0.0105431083018637,0.0689635595447411,0.0105431083018637,D M,3,14,4,0,0.9067011997103692,1.976154524832964,159692,512,0
447,Wilfred Ndidi,Leicester,EPL,33,2902,0,0,3,1.565881379880011,0.5101179201155901,1.565881379880011,0.0485628270810479,0.0158203352206764,0.0485628270810479,M,41,11,6,2,6.808556751348078,7.971069587394595,274839,1003,0
448,Nick Pope,Burnley,EPL,35,3115,0,0,0,0.0,0.1990973781794309,0.0,0.0,0.0057524122106416,0.0,GK S,0,4,3,0,0.5011657029390335,0.5489725824445486,192080,1132,0
449,Declan Rice,West Ham,EPL,26,1419,0,0,0,0.233927009627223,0.090773269534111,0.233927009627223,0.0148368082215997,0.0057572898224594,0.0148368082215997,D M S,5,2,1,0,1.0340302884578705,1.2380957184359431,357662,379,0
450,Ademola Lookman,Everton,EPL,7,145,0,0,0,0.1449168473482132,0.0077863507904112,0.1449168473482132,0.0899483880092357,0.0048329073871518,0.0899483880092357,M S,3,1,0,0,0.6210476104170084,0.7546361391432583,406040,29,0
451,Ben Woodburn,Liverpool,EPL,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,344015,31,0
452,Scott McTominay,Manchester United,EPL,13,627,0,0,0,0.0359686389565467,0.036056462675333,0.0359686389565467,0.0051629625296478,0.0051755688050717,0.0051629625296478,M S,1,2,2,0,1.929423994384706,2.001449105329812,315969,985,0
453,Rekeem Harper,West Bromwich Albion,EPL,1,19,0,0,0,0.0,0.0493933334946632,0.0,0.0,0.2339684218168258,0.0,S,0,2,0,0,0.0,0.0493933334946632,456877,984,0
454,Josh Sims,Southampton,EPL,6,158,0,0,0,0.5660217218101025,0.133226353675127,0.5660217218101025,0.322417436474109,0.0758884293086166,0.322417436474109,M S,11,2,0,0,0.2190247625112533,0.8202588967978954,286919,180,0
455,Connor Roberts,Swansea,EPL,4,268,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,M S,0,0,0,0,0.3168218210339546,0.3168218210339546,214666,2288,0
456,Aaron Wan-Bissaka,Crystal Palace,EPL,7,630,0,0,0,0.0,0.219369675964117,0.0,0.0,0.031338525137731,0.0,D,0,3,1,0,1.668186567723751,1.6911525949835775,477758,873,0
457,Thomas Edwards,Stoke,EPL,6,486,0,0,0,0.0144109800457954,0.5755751729011536,0.0144109800457954,0.0026687000084806,0.1065879949816951,0.0026687000084806,D M,1,1,0,0,1.2186416164040563,1.2186416164040563,430788,512,0
458,Dodi Lukebakio,Watford,EPL,1,14,0,0,0,0.0188675541430711,0.0811434984207153,0.0188675541430711,0.1212914194911718,0.5216367755617414,0.1212914194911718,S,1,2,0,0,0.0,0.0414296425879001,303259,1010,0
459,Fousseni Diabate,Leicester,EPL,14,575,0,0,1,0.588128013536334,0.3885359931737184,0.588128013536334,0.0920548195100349,0.0608143293663211,0.0920548195100349,F M S,6,7,1,0,2.1426996551454067,2.9709380492568016,364861,1003,0
460,Jairo Riedewald,Crystal Palace,EPL,12,421,0,0,0,0.0380423255264759,0.0,0.0380423255264759,0.0081325636517406,0.0,0.0081325636517406,D M S,1,0,0,0,0.5673232581466436,0.6053655836731195,241481,873,0
461,Tommy Smith,Huddersfield,EPL,24,1911,0,0,1,0.1591714387759566,1.9287821594625711,0.1591714387759566,0.0074963000993386,0.0908374643388966,0.0074963000993386,D S,8,15,7,0,3.09481443464756,3.5909816175699234,121398,1110,0
462,Zanka,Huddersfield,EPL,38,3420,0,0,2,2.2679652720689774,0.8845457369461656,2.2679652720689774,0.0596832966333941,0.0232775193933201,0.0596832966333941,D,13,9,6,0,4.03327560890466,5.2467098059132695,52059,1110,0
463,Christopher Schindler,Huddersfield,EPL,37,3269,0,0,1,0.7634111996740103,2.446706094779074,0.7634111996740103,0.0210177448671339,0.0673611344539971,0.0210177448671339,D,10,9,6,1,3.743956960737705,4.538166689686477,57842,1110,0
464,Chris Löwe,Huddersfield,EPL,23,1598,0,0,0,0.3496684050187468,0.3733358718454838,0.3496684050187468,0.0196934646130708,0.0210264258235879,0.0196934646130708,D M S,8,5,1,0,3.0629314268007874,3.301322021521628,55125,1110,0
465,Philip Billing,Huddersfield,EPL,16,755,0,0,0,0.1230229772627353,0.515921775251627,0.1230229772627353,0.014664990667081,0.0615006089703926,0.014664990667081,M S,7,2,3,0,1.193539435043931,1.3330964669585228,320411,1110,0
466,Collin Quaner,Huddersfield,EPL,26,1255,0,0,4,1.350244041532278,2.5329399025067687,1.350244041532278,0.0968302499903625,0.1816450926100471,0.0968302499903625,M S,16,17,4,0,2.8639186397194862,4.634308775886893,123397,1110,0
467,Danny Williams,Huddersfield,EPL,20,1108,0,0,0,0.3030080161988735,0.2359489016234874,0.3030080161988735,0.0246125644926882,0.0191655245001027,0.0246125644926882,M S,12,4,2,0,1.4696639645844698,1.8722026953473687,38383,1110,0
468,Michael Hefele,Huddersfield,EPL,2,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,1,0,0.0,0.0,102382,1110,0
469,Scott Malone,Huddersfield,EPL,22,1116,0,0,1,0.6542526157572865,0.4924249956384301,0.6542526157572865,0.0527623077223618,0.0397116931966475,0.0527623077223618,D S,8,10,3,0,2.06823215354234,2.885492687113583,101682,1110,0
470,Charlie Taylor,Burnley,EPL,11,950,0,0,0,0.0,0.1551053840667009,0.0,0.0,0.0146941942800032,0.0,D S,0,4,3,0,0.8193198703229427,0.9744252637028694,195633,1132,0
471,Davy Klaassen,Everton,EPL,7,246,0,0,0,0.0469128135591745,0.0961415395140647,0.0469128135591745,0.0171632244728687,0.0351737339685602,0.0171632244728687,M S,2,2,0,0,0.2251201346516609,0.3681744933128357,182932,29,0
472,Bruno,Brighton,EPL,25,2022,0,0,0,0.0621652249246835,0.5950527377426624,0.0621652249246835,0.0027669981420482,0.0264860269024923,0.0027669981420482,D S,2,9,3,0,2.3631271217018366,2.6483786664903164,51528,1237,0
473,Shane Duffy,Brighton,EPL,37,3296,0,0,1,2.2286872174590826,1.2224082555621862,2.2286872174590826,0.0608561436806181,0.0333788662016373,0.0608561436806181,D,28,8,8,0,2.801867427304387,2.855840779840946,119269,1237,0
474,Davy Pröpper,Brighton,EPL,35,3122,0,0,4,1.792492059059441,1.4330482948571444,1.792492059059441,0.0516733777435457,0.0413114498837741,0.0516733777435457,M,36,20,2,1,4.563934212550521,7.106947677209973,79027,1237,0
475,Dale Stephens,Brighton,EPL,36,3240,0,0,3,0.7653933931142092,2.1089132223278284,0.7653933931142092,0.0212609275865058,0.0585809228424396,0.0212609275865058,M,19,17,6,0,5.764904314652085,7.675400568172336,49755,1237,0
476,Jamie Murphy,Brighton,EPL,4,166,0,0,0,0.0585014559328556,0.0092531722038984,0.0585014559328556,0.0317176568310662,0.0050167801105473,0.0317176568310662,M S,1,1,0,0,0.0092531722038984,0.0677546262741088,51730,1237,0
477,Ederson,Manchester City,EPL,36,3195,0,0,0,0.0,0.0326250828802585,0.0,0.0,0.0009190164191622,0.0,GK,0,1,0,0,8.527950899675488,8.560575978830457,238223,281,0
478,Phil Foden,Manchester City,EPL,5,41,0,0,1,0.0,0.4896074682474136,0.0,0.0,1.074748101030908,0.0,S,0,2,0,0,0.374503344297409,0.8641108125448227,406635,281,0
479,Terence Kongolo,Huddersfield,EPL,13,1043,0,0,0,0.1555066779255867,0.167850561439991,0.1555066779255867,0.0134186011632816,0.0144837493092993,0.0134186011632816,D S,2,3,0,0,1.259726750664413,1.4275773176923394,152651,1110,0
480,Victor Lindelöf,Manchester United,EPL,17,1280,0,0,0,0.0122795430943369,0.2188112735748291,0.0122795430943369,0.0008634053738205,0.0153851676732301,0.0008634053738205,D S,1,2,1,0,2.862502673640847,3.0813139472156763,184573,985,0
481,Gaëtan Bong,Brighton,EPL,25,2243,0,0,0,0.0522682256996631,0.5265474775806069,0.0522682256996631,0.0020972538176414,0.0211276295061322,0.0020972538176414,D,4,9,2,0,2.277553342282772,2.6286782575771213,36291,1237,0
482,Davinson Sánchez,Tottenham,EPL,31,2535,0,0,0,0.5712868580594659,0.1251876819878816,0.5712868580594659,0.0202823736589159,0.0044445330883271,0.0202823736589159,D S,9,4,1,1,7.640087593346834,7.701586965471506,341429,148,0
483,Nikola Vlasic,Everton,EPL,12,572,0,0,0,0.325458051636815,0.8369456082582474,0.325458051636815,0.0512084346981002,0.1316872460546193,0.0512084346981002,M S,5,12,0,0,0.8781686592847109,1.8046257346868515,293200,29,0
484,Levi Lumeka,Crystal Palace,EPL,1,22,0,0,0,0.078006163239479,0.0,0.078006163239479,0.3191161223433234,0.0,0.3191161223433234,S,1,0,0,0,0.0,0.078006163239479,537182,873,0
485,Abdelhamid Sabiri,Huddersfield,EPL,5,215,0,0,1,0.240287309512496,0.1478404998779297,0.240287309512496,0.1005853853773239,0.0618867208791333,0.1005853853773239,M S,5,2,1,0,0.1260416358709335,0.3436395153403282,340394,1110,0
486,Connor Goldson,Brighton,EPL,3,198,0,0,0,0.2634818851947784,0.0,0.2634818851947784,0.1197644932703538,0.0,0.1197644932703538,D S,3,0,1,0,0.3618545141071081,0.3618545141071081,163656,1237,0
487,Jonathan Hogg,Huddersfield,EPL,30,2425,0,0,0,0.3214723821729421,0.5861909277737141,0.3214723821729421,0.0119309337713669,0.021755539587478,0.0119309337713669,M S,11,9,8,1,4.23953568097204,4.865368423052132,61573,1110,0
488,Marvin Zeegelaar,Watford,EPL,12,995,0,0,1,0.0,0.8659056201577187,0.0,0.0,0.0783231214213011,0.0,D M,0,7,4,1,1.8178213881328704,2.392251036129892,92899,1010,0
489,Dean Whitehead,Huddersfield,EPL,4,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0656129159033298,0.0656129159033298,13683,1110,0
490,Martin Cranie,Huddersfield,EPL,3,184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D S,0,0,0,0,0.1570266336202621,0.1570266336202621,27659,1110,0
491,Ethan Ampadu,Chelsea,EPL,1,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,392771,631,0
492,Beni Baningime,Everton,EPL,8,185,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,M S,0,0,1,0,1.1460985392332077,1.1460985392332077,399369,29,0
493,Nahki Wells,Burnley,EPL,9,37,0,0,0,0.6687097437679768,0.0,0.6687097437679768,1.6265912686248083,0.0,1.6265912686248083,S,3,0,0,0,0.0218469202518463,0.6905566640198231,173483,1132,0
494,Beram Kayal,Brighton,EPL,19,731,0,0,0,0.3412811160087585,0.4506307207047939,0.3412811160087585,0.0420181948574394,0.0554812104834903,0.0420181948574394,M S,4,11,2,0,0.4332428835332393,1.0508340448141098,44741,1237,0
495,Jack Simpson,Bournemouth,EPL,1,74,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,D,0,0,0,0,0.0,0.0,419930,989,0
496,Hamza Choudhury,Leicester,EPL,8,376,0,0,1,0.0358432671055197,0.2163394689559936,0.0358432671055197,0.0085795054241935,0.0517833835267006,0.0085795054241935,M S,2,1,1,0,0.8775059394538403,1.093845408409834,341501,1003,0
497,Brahim Diaz,Manchester City,EPL,5,40,0,0,0,0.4937528669834137,0.0,0.4937528669834137,1.1109439507126808,0.0,1.1109439507126808,S,3,0,0,0,0.0184431131929159,0.5121959801763296,314678,281,0
498,Sam Baldock,Brighton,EPL,2,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.1013054326176643,0.1013054326176643,67211,1237,0
499,Callum Hudson-Odoi,Chelsea,EPL,2,25,0,0,0,0.1045452654361724,0.0,0.1045452654361724,0.3763629555702209,0.0,0.3763629555702209,S,2,0,0,0,0.097847431898117,0.2023926973342895,392768,631,0
500,Emerson Hyndman,Bournemouth,EPL,1,60,0,0,0,0.0,0.0225221756845712,0.0,0.0,0.0337832635268569,0.0,M,0,1,0,0,0.0175910722464323,0.0175910722464323,223047,989,0
501,Adrien Silva,Leicester,EPL,12,765,0,0,1,0.2415927108377218,0.8903077002614737,0.2415927108377218,0.0284226718632613,0.1047420823837027,0.0284226718632613,M S,11,6,3,0,3.692299570888281,4.712758015841246,56810,1003,0
502,Eddie Nketiah,Arsenal,EPL,3,11,0,0,0,0.0814666673541069,0.0,0.0814666673541069,0.6665454601699655,0.0,0.6665454601699655,S,1,0,0,0,0.0,0.0814666673541069,340324,11,0
503,Reiss Nelson,Arsenal,EPL,3,147,0,0,0,0.0688497051596641,0.0344645716249942,0.0688497051596641,0.0421528807099984,0.0211007581377516,0.0421528807099984,M S,2,1,0,0,0.7784193158149719,0.8568241000175476,340325,11,0
504,Michael Obafemi,Southampton,EPL,1,7,0,0,0,0.5450024604797363,0.0,0.5450024604797363,7.007174491882324,0.0,7.007174491882324,S,1,0,0,0,0.0,0.5450024604797363,444208,180,0
505,Jordan Hugill,West Ham,EPL,3,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,291544,379,0
506,Alexander Sørloth,Crystal Palace,EPL,4,360,0,0,0,0.5928351525217295,0.3902565613389015,0.5928351525217295,0.1482087881304323,0.0975641403347253,0.1482087881304323,F M,7,6,0,0,0.7650693506002426,1.5126995090395212,238407,873,0
507,Martin Dubravka,Newcastle United,EPL,12,1080,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.5088649336248636,0.5088649336248636,74960,762,0
508,Lukas Nmecha,Manchester City,EPL,2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0.0,0.0,314288,281,0
509,Tyrese Campbell,Stoke,EPL,4,66,0,0,0,0.1487518772482872,0.0,0.1487518772482872,0.2028434689749371,0.0,0.2028434689749371,S,2,0,0,0,0.0,0.0722091495990753,382554,512,0
510,Joe Willock,Arsenal,EPL,2,82,0,0,0,0.1126566231250763,0.0,0.1126566231250763,0.1236475131860593,0.0,0.1236475131860593,M S,1,0,0,0,0.3568545281887054,0.4695111513137817,340329,11,0
511,Lasse Sorenson,Stoke,EPL,1,78,0,0,1,0.0,0.3680038750171661,0.0,0.0,0.4246198557890378,0.0,M,0,2,0,0,0.0473531819880008,0.0669408738613128,357967,512,0
512,Harvey Barnes,Leicester,EPL,3,5,0,0,0,0.0542616583406925,0.0,0.0542616583406925,0.9767098501324654,0.0,0.9767098501324654,S,1,0,0,0,0.1033472940325737,0.1033472940325737,398065,1003,0
